customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,roundInfo.name,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,time.injuryTime1,awayRedCards,tournament.category.alpha2,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,tournament.uniqueTournament.category.alpha2,homeRedCards,aggregatedWinnerCode,previousLegEventId,homeTeam.gender,homeTeam.national,awayTeam.gender,awayTeam.national,homeScore.aggregated,awayScore.aggregated,homeScore.extra1,homeScore.extra2,homeScore.overtime,awayScore.extra1,awayScore.extra2,awayScore.overtime,homeScore.penalties,awayScore.penalties,choice_1,choice_X,choice_2
jxcsBMK,2,True,True,True,1.0,False,10991480,1681331400,union-magdalena-deportivo-pereira,False,"Primera A, Apertura",primera-a-apertura,Colombia,colombia,Football,football,1,274,colombia,"Primera A, Apertura",primera-a-apertura,Colombia,colombia,Football,football,1,274,colombia,0,False,False,11539,True,False,226,19232,13.0,,,100,Ended,finished,Unión Magdalena,union-magdalena,Unión Magdalena,Football,football,1,0,UMG,,0,89376,CO,Colombia,[],#52b030,#52b030,#ffffff,Deportivo Pereira,deportivo-pereira,Deportivo Pereira,Football,football,1,0,PER,False,0,6109,CO,Colombia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,4.0,1681338357.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681338358,3.0,1.0,CO,,,CO,,,,,,,,,,,,,,,,,,2.7,3.2,2.75
mxcspxc,1,True,True,True,1.0,False,10991481,1681347600,independiente-medellin-deportivo-cali,False,"Primera A, Apertura",primera-a-apertura,Colombia,colombia,Football,football,1,274,colombia,"Primera A, Apertura",primera-a-apertura,Colombia,colombia,Football,football,1,274,colombia,0,False,False,11539,True,False,226,19232,13.0,,,100,Ended,finished,Independiente Medellín,independiente-medellin,Ind. Medellín,Football,football,1,0,DIM,False,0,6115,CO,Colombia,[],#52b030,#52b030,#ffffff,Deportivo Cali,deportivo-cali,Dep. Cali,Football,football,1,0,CAL,False,0,6112,CO,Colombia,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1681354773.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681354775,4.0,,CO,,,CO,,,,,,,,,,,,,,,,,,1.95,3.5,4.0
KAsXA,2,True,True,True,1.0,False,11150972,1681230600,ac-horsens-silkeborg-if,False,"Superliga, Relegation round",superliga-relegation-round,Denmark,denmark,Football,football,1,8,denmark,Superliga,superliga,Denmark,denmark,Football,football,1,8,denmark,0,False,False,39,True,False,194,92016,24.0,,,100,Ended,finished,Silkeborg IF,silkeborg-if,Silkeborg,Football,football,1,0,SIL,False,0,1285,DK,Denmark,[],#52b030,#52b030,#ffffff,AC Horsens,ac-horsens,Horsens,Football,football,1,0,HOR,,0,1297,DK,Denmark,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1681237099.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart', 'time.currentPeriodStart']",1681237102,,,DK,,,DK,,,,,,,,,,,,,,,,,,1.62,4.0,5.25
jQcsRnud,1,True,True,True,1.0,False,11156235,1681326000,bolivar-fc-libertad-gran-mamore,False,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,0,False,False,16736,True,False,188,4330,7.0,,,100,Ended,finished,FC Libertad Gran Mamoré,fc-libertad-gran-mamore,Libertad Gran Mamoré,Football,football,1,0,LIB,,0,423192,BO,Bolivia,[],#52b030,#52b030,#ffffff,Bolívar,bolivar,Bolívar,Football,football,1,0,BOL,False,0,7059,BO,Bolivia,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,1681329900.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1681332972,,1.0,BO,,,BO,,,,,,,,,,,,,,,,,,5.75,5.25,1.45
rqysxHYc,3,True,True,True,1.0,False,11180563,1681326900,el-dakhlya-ceramica-cleopatra,False,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,0,False,False,808,True,False,172,38612,25.0,,,100,Ended,finished,El Dakhlya,el-dakhlya,El Dakhlya,Football,football,1,0,DAK,False,0,58317,EG,Egypt,[],#52b030,#52b030,#ffffff,Ceramica Cleopatra,ceramica-cleopatra,Ceramica Cleopatra,Football,football,1,0,CER,False,0,371622,EG,Egypt,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1681333738.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681333741,2.0,,EG,,,EG,,,,,,,,,,,,,,,,,,4.5,2.9,1.91
uqysFqgc,2,True,True,True,1.0,False,11180551,1681326900,ghazl-el-mahalla-future-fc,False,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,0,False,False,808,True,False,172,38612,25.0,,,100,Ended,finished,Ghazl El Mahalla,ghazl-el-mahalla,El Mahalla,Football,football,1,0,GHA,False,0,58319,EG,Egypt,[],#52b030,#52b030,#ffffff,Future FC,future-fc,Future FC,Football,football,1,0,FUT,False,0,265830,EG,Egypt,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,1681334179.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681334184,2.0,,EG,,,EG,,,,,,,,,,,,,,,,,,5.75,2.9,1.75
nLnsDUqb,2,True,True,True,1.0,False,10913420,1681239600,al-shabab-al-khaleej,False,Saudi Professional League,saudi-professional-league,Saudi Arabia,saudi-arabia,Football,football,1,310,saudi-arabia,Saudi Professional League,saudi-professional-league,Saudi Arabia,saudi-arabia,Football,football,1,310,saudi-arabia,0,False,False,955,True,False,144,3708,23.0,,,100,Ended,finished,Al-Khaleej,al-khaleej,Al-Khaleej,Football,football,1,0,KHS,False,0,167228,SA,Saudi Arabia,[],#52b030,#52b030,#ffffff,Al-Shabab,al-shabab,Al-Shabab,Football,football,1,0,SHA,False,0,34313,SA,Saudi Arabia,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,3.0,3.0,2.0,1.0,3.0,5.0,1681243772.0,"['status.code', 'status.description', 'status.type']",1681246785,6.0,,SA,,,SA,,,,,,,,,,,,,,,,,,7.0,4.5,1.4
oddspdd,3,False,True,True,1.0,False,10510537,1681320600,mamelodi-sundowns-lamontville-golden-arrows,False,Premiership,premiership,South Africa,south-africa,Football,football,1,322,south-africa,Premiership,premiership,South Africa,south-africa,Football,football,1,322,south-africa,0,False,False,358,True,False,129,3830,26.0,,,100,Ended,finished,Lamontville Golden Arrows,lamontville-golden-arrows,Golden Arrows,Football,football,1,0,GAR,,0,7664,ZA,South Africa,[],#52b030,#52b030,#ffffff,Mamelodi Sundowns,mamelodi-sundowns,Sundowns,Football,football,1,0,MAM,False,0,7665,ZA,South Africa,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,1681327329.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681327479,,,ZA,,,ZA,,,,,,,,,,,,,,,,,,4.5,3.4,1.67
WtDsClfc,1,False,True,True,1.0,False,10510549,1681320600,chippa-united-marumo-gallants-fc,False,Premiership,premiership,South Africa,south-africa,Football,football,1,322,south-africa,Premiership,premiership,South Africa,south-africa,Football,football,1,322,south-africa,0,False,False,358,True,False,129,3830,26.0,,,100,Ended,finished,Marumo Gallants FC,marumo-gallants-fc,Marumo Gallants FC,Football,football,1,0,MGL,False,0,263077,ZA,South Africa,[],#52b030,#52b030,#ffffff,Chippa United,chippa-united,Chippa Utd,Football,football,1,0,CHI,,0,70946,ZA,South Africa,[],#52b030,#52b030,#ffffff,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,,1681327377.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681327378,,,ZA,,,ZA,,,,,,,,,,,,,,,,,,2.15,3.1,3.1
JFosotMc,1,True,True,True,1.0,False,11137339,1681257600,club-leon-violette-ac,False,CONCACAF Champions Cup,concacaf-champions-cup,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,CONCACAF Champions Cup,concacaf-champions-cup,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,0,False,False,498,True,False,113,9895,27.0,Quarterfinal,4.0,100,Ended,finished,Violette AC,violette-ac,Violette AC,Football,football,1,9423,VIO,False,0,343414,HT,Haiti,[],#52b030,#52b030,#ffffff,Club León,club-leon,León,Football,football,1,16638,LEO,False,0,36534,MX,Mexico,[],#008040,#66cc33,#66cc33,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,,1681264539.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681264540,2.0,,,,,,,2.0,11137651.0,M,False,M,False,2.0,6.0,,,,,,,,,6.0,5.5,1.4
kPisaTjc,1,True,True,True,1.0,False,11137653,1681265700,los-angeles-fc-vancouver-whitecaps,False,CONCACAF Champions Cup,concacaf-champions-cup,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,CONCACAF Champions Cup,concacaf-champions-cup,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,0,False,False,498,True,False,113,9895,27.0,Quarterfinal,4.0,100,Ended,finished,Los Angeles FC,los-angeles-fc,Los Angeles,Football,football,1,27526,LAN,False,0,274650,US,USA,[],#303030,#c39e69,#c39e69,Vancouver Whitecaps,vancouver-whitecaps,Vancouver,Football,football,1,6444,VAN,False,0,22010,US,USA,[],#ffffff,#000066,#000066,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1681272180.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681272181,,,,,,,,1.0,11137334.0,M,False,M,False,6.0,0.0,,,,,,,,,1.4,5.0,6.5
ZNsIWp,3,True,True,True,1.0,False,11151734,1681351200,philadelphia-union-atlas,False,CONCACAF Champions Cup,concacaf-champions-cup,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,CONCACAF Champions Cup,concacaf-champions-cup,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,0,False,False,498,True,False,113,9895,27.0,Quarterfinal,4.0,100,Ended,finished,Atlas,atlas,Atlas,Football,football,1,14076,ATL,False,0,1949,MX,Mexico,[],#e70b17,#000000,#000000,Philadelphia Union,philadelphia-union,Philadelphia,Football,football,1,15320,PHI,False,0,39833,US,USA,[],#000033,#999900,#999900,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,1681358480.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681358482,3.0,,,,,,1.0,2.0,11137654.0,M,False,M,False,2.0,3.0,,,,,,,,,1.8,3.6,4.5
ePisrHq,2,True,True,True,1.0,False,10986970,1681342200,fc-tampa-bay-rowdies-charleston-battery,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,0,False,False,13363,True,False,79,71367,1.0,,,100,Ended,finished,FC Tampa Bay Rowdies,fc-tampa-bay-rowdies,Tampa Bay,Football,football,1,0,TAM,,0,41617,US,USA,[],#52b030,#52b030,#ffffff,Charleston Battery,charleston-battery,Charleston Battery,Football,football,1,0,CHA,,0,22004,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,1681349320.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681349481,1.0,,US,,,US,,,,,,,,,,,,,,,,,,1.57,3.75,5.0
UfmdsYend,3,True,True,True,1.0,False,10987641,1681340400,one-knoxville-sc-central-valley-fuego,False,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,0,False,False,13362,True,False,77,71366,1.0,,,100,Ended,finished,One Knoxville SC,one-knoxville-sc,ONE Knoxville,Football,football,1,0,ONE,False,0,407748,US,USA,[],#52b030,#52b030,#ffffff,Central Valley Fuego,central-valley-fuego,CV Fuego,Football,football,1,0,FUE,False,0,405294,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1681344535.0,"['status.code', 'status.description', 'status.type']",1681347640,1.0,,US,,,US,,,,,,,,,,,,,,,,,,2.5,3.2,2.5
eUqsNudb,2,False,,,,False,11137709,1681224300,mc-alger-nc-magra,False,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,0,False,False,841,False,False,0,3657,19.0,,,100,Ended,finished,NC Magra,nc-magra,Magra,Football,football,1,0,MGR,,0,133488,DZ,Algeria,[],#52b030,#52b030,#ffffff,MC Alger,mc-alger,MC Alger,Football,football,1,0,ALG,False,0,42204,DZ,Algeria,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,1681231181.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681231185,2.0,,DZ,,,DZ,,,,,,,,,,,,,,,,,,2.55,2.75,2.8
gUqsJrVb,1,False,,,,False,11150142,1681335000,usm-alger-usm-khenchela,False,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,0,False,False,841,False,False,0,3657,17.0,,,100,Ended,finished,USM Alger,usm-alger,USM Alger,Football,football,1,0,UAL,False,0,42206,DZ,Algeria,[],#52b030,#52b030,#ffffff,USM Khenchela,usm-khenchela,USM Khenchela,Football,football,1,0,KHE,False,0,238384,DZ,Algeria,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1681342125.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681342126,2.0,,DZ,,,DZ,,,,,,,,,,,,,,,,,,1.45,3.5,8.0
fOsHOc,2,True,,,6.0,False,11177685,1681241400,volta-redonda-bahia,False,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,0,False,False,373,False,False,0,283,3.0,Round 3,,100,Ended,finished,Volta Redonda,volta-redonda,Volta Redonda,Football,football,1,0,VOR,False,0,6982,BR,Brazil,[],#52b030,#52b030,#ffffff,Bahia,bahia,Bahia,Football,football,1,0,BAH,False,0,1955,BR,Brazil,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,8.0,1681248545.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681248547,,,BR,,,BR,,,,,,,,,,,,,,,,,,3.8,3.1,2.1
tOsEO,2,True,True,True,1.0,False,11177669,1681250400,botafogo-sp-santos,False,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,0,False,False,373,False,False,0,283,3.0,Round 3,,100,Ended,finished,Botafogo-SP,botafogo-sp,Botafogo-SP,Football,football,1,0,BOT,False,0,1979,BR,Brazil,[],#52b030,#52b030,#ffffff,Santos,santos,Santos,Football,football,1,0,SAN,False,0,1968,BR,Brazil,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,6.0,1681257646.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681257649,7.0,,BR,,,BR,,,,,,,,,,,,,,,,,,3.5,2.9,2.38
qOskP,1,False,True,True,1.0,False,11177671,1681254000,csa-internacional,False,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,0,False,False,373,False,False,0,283,3.0,Round 3,,100,Ended,finished,Internacional,internacional,Internacional,Football,football,1,0,INT,False,0,1966,BR,Brazil,[],#52b030,#52b030,#ffffff,CSA,csa,CSA,Football,football,1,0,CSA,False,0,2010,BR,Brazil,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,9.0,1681261564.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681261567,9.0,,BR,,,BR,,,,,,,,,,,,,,,,,,1.14,9.0,15.0
vPsYEn,1,False,,,6.0,False,11177670,1681259400,aguia-de-maraba-fortaleza,False,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,0,False,False,373,False,False,0,283,3.0,Round 3,,100,Ended,finished,Fortaleza,fortaleza,Fortaleza,Football,football,1,0,FOR,False,0,2020,BR,Brazil,[],#52b030,#52b030,#ffffff,Águia de Marabá,aguia-de-maraba,Águia de Marabá,Football,football,1,0,AMA,,0,33998,BR,Brazil,[],#52b030,#52b030,#ffffff,6.0,6.0,3.0,3.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,1681266852.0,['cardsCode'],1681282160,6.0,,BR,,,BR,,,,,,,,,,,,,,,,,,1.08,13.0,19.0
GOsAP,3,False,True,True,1.0,False,11180009,1681259400,ituano-sao-paulo,False,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,0,False,False,373,False,False,0,283,3.0,Round 3,,100,Ended,finished,São Paulo,sao-paulo,São Paulo,Football,football,1,0,SPA,False,0,1981,BR,Brazil,[],#52b030,#52b030,#ffffff,Ituano,ituano,Ituano,Football,football,1,0,ITU,False,0,2025,BR,Brazil,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1681266614.0,"['homeScore.aggregated', 'awayScore.aggregated']",1681292743,,,BR,,,BR,,,,,,,,,,,,,,,,,,1.36,4.5,10.0
yOsGOc,2,False,,,6.0,False,11177673,1681327800,nova-iguacu-america-mineiro,False,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,0,False,False,373,False,False,0,283,3.0,Round 3,,100,Ended,finished,Nova Iguaçu,nova-iguacu,Nova Iguaçu,Football,football,1,0,NRJ,False,0,6981,BR,Brazil,[],#52b030,#52b030,#ffffff,América Mineiro,america-mineiro,América-MG,Football,football,1,0,AMG,False,0,1973,BR,Brazil,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,8.0,1681334932.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681334937,3.0,1.0,BR,,,BR,,,,,,,,,,,,,,,,,,7.0,3.8,1.53
jOsHO,3,False,,,6.0,False,11177674,1681336800,coritiba-sport-recife,False,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,0,False,False,373,False,False,0,283,3.0,Round 3,,100,Ended,finished,Coritiba,coritiba,Coritiba,Football,football,1,0,COR,False,0,1982,BR,Brazil,[],#52b030,#52b030,#ffffff,Sport Recife,sport-recife,Sport Recife,Football,football,1,0,REC,False,0,1959,BR,Brazil,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,10.0,1681344262.0,['cardsCode'],1681363855,5.0,,BR,,,BR,,,,,,,,,,,,,,,,,,2.38,3.3,3.1
rOsHPi,1,False,,,6.0,False,11177672,1681338600,crb-athletico,False,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,0,False,False,373,False,False,0,283,3.0,Round 3,,100,Ended,finished,CRB,crb,CRB,Football,football,1,0,BRA,,0,22032,BR,Brazil,[],#52b030,#52b030,#ffffff,Athletico,athletico,Athletico,Football,football,1,0,CAP,False,0,1967,BR,Brazil,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1681346001.0,['cardsCode'],1681364403,5.0,,BR,,,BR,,,,,,,,,,,,,,,,,,4.0,3.3,2.0
lOsXO,1,False,True,True,1.0,False,11180005,1681338600,paysandu-fluminense,False,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,0,False,False,373,False,False,0,283,3.0,Round 3,,100,Ended,finished,Fluminense,fluminense,Fluminense,Football,football,1,93810,FLU,False,0,1961,BR,Brazil,[],#660000,#006633,#006633,Paysandu,paysandu,Paysandu,Football,football,1,13640,PAY,False,0,1997,BR,Brazil,[],#ffffff,#3333ff,#3333ff,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1681345734.0,['homeScore.aggregated'],1683801112,6.0,,BR,,,BR,,1.0,11177667.0,M,False,M,False,6.0,,,,,,,,,,1.17,8.0,13.0
nOscUJ,1,False,True,True,1.0,False,11177676,1681340400,tombense-palmeiras,False,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,0,False,False,373,False,False,0,283,3.0,Round 3,,100,Ended,finished,Palmeiras,palmeiras,Palmeiras,Football,football,1,0,PAL,False,0,1963,BR,Brazil,[],#52b030,#52b030,#ffffff,Tombense,tombense,Tombense,Football,football,1,0,TOM,False,0,87202,BR,Brazil,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,7.0,1681347982.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681347987,6.0,,BR,,,BR,,,,,,,,,,,,,,,,,,1.14,7.5,21.0
COsLO,1,False,True,True,1.0,False,11177681,1681345800,gremio-esportivo-brasil-atletico-mineiro,False,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,0,False,False,373,False,False,0,283,3.0,Round 3,,100,Ended,finished,Atlético Mineiro,atletico-mineiro,Atlético-MG,Football,football,1,0,ATL,False,0,1977,BR,Brazil,[],#52b030,#52b030,#ffffff,Grêmio Esportivo Brasil,gremio-esportivo-brasil,GE Brasil,Football,football,1,0,GEB,False,0,1986,BR,Brazil,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,10.0,1681353090.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681353091,5.0,,BR,,,BR,,,,,,,,,,,,,,,,,,1.14,8.5,15.0
hOsmP,1,True,True,True,1.0,False,11177666,1681345800,remo-corinthians,False,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,0,False,False,373,False,False,0,283,3.0,Round 3,,100,Ended,finished,Remo,remo,Remo,Football,football,1,0,CDR,False,0,2012,BR,Brazil,[],#52b030,#52b030,#ffffff,Corinthians,corinthians,Corinthians,Football,football,1,0,COR,False,0,1957,BR,Brazil,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1681352797.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681352802,2.0,,BR,,,BR,,,,,,,,,,,,,,,,,,5.0,3.75,1.73
