customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,awayRedCards,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,roundInfo.name,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,tournament.category.alpha2,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,tournament.uniqueTournament.category.alpha2,homeRedCards,aggregatedWinnerCode,previousLegEventId,homeTeam.gender,homeTeam.national,awayTeam.gender,awayTeam.national,homeScore.aggregated,awayScore.aggregated
UucsWuc,3,False,False,,4.0,False,11188004,,1681432200,libertad-guarani,False,"Primera Division, Apertura",primera-division-apertura,Paraguay,paraguay,Football,football,1,280,paraguay,"Primera Division, Apertura",primera-division-apertura,Paraguay,paraguay,Football,football,1,280,paraguay,0,False,False,11540,False,False,0,3133,12.0,,,100,Ended,finished,Guaraní,guarani,Guaraní,Football,football,1,0,GUA,,0,5994,PY,Paraguay,[],#52b030,#52b030,#ffffff,Libertad,libertad,Libertad,Football,football,1,0,LIB,False,0,5996,PY,Paraguay,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1681439313.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681439314,PY,,,PY,,,,,,,,,
bMosEzp,1,False,,,,False,11137467,1.0,1681315200,puszcza-niepolomice-bruk-bet-termalica-nieciecza,False,I Liga,i-liga,Poland,poland,Football,football,1,47,poland,I Liga,i-liga,Poland,poland,Football,football,1,47,poland,0,False,False,229,False,False,0,1427,23.0,,,100,Ended,finished,Bruk-Bet Termalica Nieciecza,bruk-bet-termalica-nieciecza,Termalica,Football,football,1,0,NIE,,0,36851,PL,Poland,[],#52b030,#52b030,#ffffff,Puszcza Niepołomice,puszcza-niepolomice,Puszcza,Football,football,1,0,PUS,,0,38729,PL,Poland,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,5.0,1681322171.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681322173,PL,,,PL,,,,,,,,,
Zjbsnkb,2,True,True,True,1.0,False,11055323,,1681324200,cd-nacional-sporting-braga,False,Taça de Portugal,taca-de-portugal,Portugal,portugal,Football,football,1,44,portugal,Taça de Portugal,taca-de-portugal,Portugal,portugal,Football,football,1,44,portugal,0,False,False,336,False,False,0,207,28.0,Semifinal,2.0,100,Ended,finished,CD Nacional,cd-nacional,Nacional,Football,football,1,0,CDN,False,0,3013,PT,Portugal,[],#52b030,#52b030,#ffffff,Sporting Braga,sporting-braga,Braga,Football,football,1,0,BRA,False,0,2999,PT,Portugal,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,3.0,5.0,5.0,3.0,1681328245.0,"['status.code', 'status.description', 'status.type', 'awayScore.period2', 'awayScore.normaltime']",1681331160,PT,,,PT,,2.0,,,,,,0.0,5.0
TNrsUNr,1,True,,,1.0,False,11142443,,1681411500,al-arabi-sc-al-ahli-doha,False,Stars League,stars-league,Qatar,qatar,Football,football,1,353,qatar,Stars League,stars-league,Qatar,qatar,Football,football,1,353,qatar,0,False,False,825,False,False,0,4051,19.0,,,100,Ended,finished,Al-Arabi SC,al-arabi-sc,Al-Arabi,Football,football,1,0,ARA,,0,44444,QA,Qatar,[],#52b030,#52b030,#ffffff,Al-Ahli Doha,al-ahli-doha,Al-Ahli Doha,Football,football,1,0,AHL,,0,44443,QA,Qatar,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,3.0,5.0,10.0,1681418883.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681418884,QA,,,QA,,,,,,,,,
PNrsqhtb,1,True,,,1.0,False,11142444,,1681411500,al-wakrah-al-shamal-sc,False,Stars League,stars-league,Qatar,qatar,Football,football,1,353,qatar,Stars League,stars-league,Qatar,qatar,Football,football,1,353,qatar,0,False,False,825,False,False,0,4051,19.0,,,100,Ended,finished,Al-Wakrah,al-wakrah,Al-Wakrah,Football,football,1,0,ALW,,0,44440,QA,Qatar,[],#52b030,#52b030,#ffffff,Al Shamal SC,al-shamal-sc,Al Shamal SC,Football,football,1,0,SHM,False,0,170366,QA,Qatar,[],#52b030,#52b030,#ffffff,5.0,5.0,1.0,4.0,5.0,1.0,1.0,0.0,1.0,1.0,5.0,6.0,1681418513.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681418515,QA,,,QA,,,,,,,,,
OkbsUkb,1,True,,,,False,11041373,,1681302600,geylang-international-balestier-central,False,Premier League,premier-league,Singapore,singapore,Football,football,1,45,singapore,Premier League,premier-league,Singapore,singapore,Football,football,1,45,singapore,0,False,False,634,False,False,0,58,,,,100,Ended,finished,Geylang International,geylang-international,Geylang Int.,Football,football,1,0,GEY,,0,3044,SG,Singapore,[],#52b030,#52b030,#ffffff,Balestier Central,balestier-central,Balestier Khalsa,Football,football,1,0,BAL,,0,3039,SG,Singapore,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,1681306258.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.injuryTime1', 'time.injuryTime2']",1681309149,SG,,,SG,,,,,,,,,
eYslwU,1,False,,,,False,11180758,,1681315200,sk-slovan-bratislava-mfk-skalica,False,Slovensky Pohar,slovensky-pohar,Slovakia,slovakia,Football,football,1,23,slovakia,Slovensky Pohar,slovensky-pohar,Slovakia,slovakia,Football,football,1,23,slovakia,0,False,False,303,False,False,0,168,28.0,Semifinal,2.0,100,Ended,finished,ŠK Slovan Bratislava,sk-slovan-bratislava,Slovan,Football,football,1,0,SLO,,0,2404,SK,Slovakia,[],#52b030,#52b030,#ffffff,MFK Skalica,mfk-skalica,Skalica,Football,football,1,0,SKA,False,0,111061,SK,Slovakia,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,6.0,3.0,1681322058.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681322059,SK,,,SK,,,,,,,,,
EZecsIafc,1,False,,,,False,10457438,,1681300800,52-orduspor-hacettepe-1945-sk,False,"3. Lig, Group 1",3-lig-group-1,Turkey,turkey,Football,football,1,46,turkey,"TFF 3. Lig, Grup 1",tff-3-lig-grup-1,Turkey,turkey,Football,football,1,46,turkey,0,False,False,11417,False,False,0,2756,28.0,,,100,Ended,finished,52 Orduspor,52-orduspor,Orduspor,Football,football,1,0,ORD,False,0,262533,TR,Turkey,[],#52b030,#52b030,#ffffff,Hacettepe 1945 SK,hacettepe-1945-sk,Hacettepe 1945,Football,football,1,0,HAC,False,0,262479,TR,Turkey,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,,,1681308110.0,"['cardsCode', 'cardsCode']",1681308246,TR,,,TR,1.0,,,,,,,,
oCcsyGfc,1,False,,,,False,10457429,1.0,1681300800,eskisehirspor-agri-1970-spor,False,"3. Lig, Group 1",3-lig-group-1,Turkey,turkey,Football,football,1,46,turkey,"TFF 3. Lig, Grup 1",tff-3-lig-grup-1,Turkey,turkey,Football,football,1,46,turkey,0,False,False,11417,False,False,0,2756,28.0,,,100,Ended,finished,Ağrı 1970 Spor,agri-1970-spor,Ağrı Spor,Football,football,1,0,AGR,False,0,264073,TR,Turkey,[],#52b030,#52b030,#ffffff,Eskişehirspor,eskisehirspor,Eskişehirspor,Football,football,1,0,ESK,,0,6364,TR,Turkey,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1681308009.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681308010,TR,,,TR,,,,,,,,,
hVjsVDH,1,False,,,,False,10457444,,1681300800,belediye-kutahyaspor-1922-konyaspor,False,"3. Lig, Group 1",3-lig-group-1,Turkey,turkey,Football,football,1,46,turkey,"TFF 3. Lig, Grup 1",tff-3-lig-grup-1,Turkey,turkey,Football,football,1,46,turkey,0,False,False,11417,False,False,0,2756,28.0,,,100,Ended,finished,Belediye Kütahyaspor,belediye-kutahyaspor,Belediye Kütahyaspor,Football,football,1,0,KUT,False,0,81445,TR,Turkey,[],#52b030,#52b030,#ffffff,1922 Konyaspor,1922-konyaspor,Konyaspor,Football,football,1,0,KON,False,0,24757,TR,Turkey,[],#52b030,#52b030,#ffffff,3.0,3.0,0.0,,,2.0,2.0,0.0,,,2.0,5.0,1681307913.0,"['status.code', 'status.description', 'status.type', 'time.currentPeriodStart']",1681307914,TR,,,TR,,,,,,,,,
tlbsycG,2,False,,,,False,10457436,,1681300800,belediye-derincespor-elazigspor,False,"3. Lig, Group 1",3-lig-group-1,Turkey,turkey,Football,football,1,46,turkey,"TFF 3. Lig, Grup 1",tff-3-lig-grup-1,Turkey,turkey,Football,football,1,46,turkey,0,False,False,11417,False,False,0,2756,28.0,,,100,Ended,finished,Elazığspor,elazigspor,Elazığspor,Football,football,1,0,ELA,,0,3068,TR,Turkey,[],#52b030,#52b030,#ffffff,Belediye Derincespor,belediye-derincespor,Belediye Derince,Football,football,1,0,BED,False,0,77623,TR,Turkey,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,1681307780.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681307783,TR,,,TR,,,,,,,,,
HJtcsZQtc,1,False,,,,False,10457431,,1681300800,nevsehir-belediye-spor-edirnespor,False,"3. Lig, Group 1",3-lig-group-1,Turkey,turkey,Football,football,1,46,turkey,"TFF 3. Lig, Grup 1",tff-3-lig-grup-1,Turkey,turkey,Football,football,1,46,turkey,0,False,False,11417,False,False,0,2756,28.0,,,100,Ended,finished,Nevşehir Belediye Spor,nevsehir-belediye-spor,Nevşehirspor,Football,football,1,0,NEV,,0,297099,TR,Turkey,[],#52b030,#52b030,#ffffff,Edirnespor,edirnespor,Edirnespor,Football,football,1,0,EDI,,0,296732,TR,Turkey,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,7.0,1681307667.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681307668,TR,,,TR,,,,,,,,,
ZObsoNHb,1,False,,,,False,10457440,,1681300800,karsiyaka-yeni-amasyaspor,False,"3. Lig, Group 1",3-lig-group-1,Turkey,turkey,Football,football,1,46,turkey,"TFF 3. Lig, Grup 1",tff-3-lig-grup-1,Turkey,turkey,Football,football,1,46,turkey,0,False,False,11417,False,False,0,2756,28.0,,,100,Ended,finished,Yeni Amasyaspor,yeni-amasyaspor,Yeni Amasyaspor,Football,football,1,0,AMA,,0,206914,TR,Turkey,[],#52b030,#52b030,#ffffff,Karşıyaka,karsiyaka,Karşıyaka,Football,football,1,0,KAR,,0,4499,TR,Turkey,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,1681307729.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681307731,TR,,,TR,,,,,,,,,
RQtcsfeGc,1,False,,,,False,10457435,,1681300800,yeni-mersin-idman-yurdu-as-sile-yildizspor,False,"3. Lig, Group 1",3-lig-group-1,Turkey,turkey,Football,football,1,46,turkey,"TFF 3. Lig, Grup 1",tff-3-lig-grup-1,Turkey,turkey,Football,football,1,46,turkey,0,False,False,11417,False,False,0,2756,28.0,,,100,Ended,finished,Yeni Mersin İdman Yurdu AŞ,yeni-mersin-idman-yurdu-as,Yeni Mersin,Football,football,1,0,YEM,False,0,327705,TR,Turkey,[],#52b030,#52b030,#ffffff,Şile Yıldızspor,sile-yildizspor,Şile Yıldızspor,Football,football,1,0,SIL,,0,297092,TR,Turkey,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,,,0.0,0.0,0.0,,,2.0,2.0,1681307681.0,"['status.code', 'status.description', 'status.type', 'time.currentPeriodStart']",1681307683,TR,,,TR,,,,,,,,,
TXFbszkFc,1,False,,,,False,10457432,,1681300800,1954-kelkit-belediyespor-yomraspor,False,"3. Lig, Group 1",3-lig-group-1,Turkey,turkey,Football,football,1,46,turkey,"TFF 3. Lig, Grup 1",tff-3-lig-grup-1,Turkey,turkey,Football,football,1,46,turkey,0,False,False,11417,False,False,0,2756,28.0,,,100,Ended,finished,Yomraspor,yomraspor,Yomraspor,Football,football,1,0,YOM,,0,202393,TR,Turkey,[],#52b030,#52b030,#ffffff,1954 Kelkit Belediyespor,1954-kelkit-belediyespor,1954 Kelkit,Football,football,1,0,KEL,False,0,325524,TR,Turkey,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,1681307817.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681307821,TR,,,TR,,,,,,,,,
WTWsopfd,1,False,,,,False,10457815,,1681300800,igdir-fk-ayvalikgucu-belediyespor,False,"3. Lig, Group 2",3-lig-group-2,Turkey,turkey,Football,football,1,46,turkey,"TFF 3. Lig, Grup 2",tff-3-lig-grup-2,Turkey,turkey,Football,football,1,46,turkey,0,False,False,11416,False,False,0,2757,28.0,,,100,Ended,finished,Ayvalıkgücü Belediyespor,ayvalikgucu-belediyespor,Ayvalıkgücü,Football,football,1,0,AYB,,0,117196,TR,Turkey,[],#52b030,#52b030,#ffffff,Iğdır FK,igdir-fk,Iğdır FK,Football,football,1,0,IGD,False,0,388264,TR,Turkey,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,6.0,1681307834.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681307837,TR,,,TR,,,,,,,,,
eVjstQtd,2,False,,,,False,10457811,1.0,1681300800,bulvarspor-darica-genclerbirligi,False,"3. Lig, Group 2",3-lig-group-2,Turkey,turkey,Football,football,1,46,turkey,"TFF 3. Lig, Grup 2",tff-3-lig-grup-2,Turkey,turkey,Football,football,1,46,turkey,0,False,False,11416,False,False,0,2757,28.0,,,100,Ended,finished,Bulvarspor,bulvarspor,Bulvarspor,Football,football,1,0,BUL,False,0,422068,TR,Turkey,[],#52b030,#52b030,#ffffff,Darıca Gençlerbirliği,darica-genclerbirligi,Darıca GB,Football,football,1,0,DAR,,0,24754,TR,Turkey,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,1681307986.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681307989,TR,,,TR,,,,,,,,,
Hafcsqpfd,3,False,,,,False,10457813,,1681300800,orduspor-1967-ergene-velimese-spor,False,"3. Lig, Group 2",3-lig-group-2,Turkey,turkey,Football,football,1,46,turkey,"TFF 3. Lig, Grup 2",tff-3-lig-grup-2,Turkey,turkey,Football,football,1,46,turkey,0,False,False,11416,False,False,0,2757,28.0,,,100,Ended,finished,Ergene Velimeşe Spor,ergene-velimese-spor,Ergene Velimeşe,Football,football,1,0,ERG,False,0,262532,TR,Turkey,[],#52b030,#52b030,#ffffff,Orduspor 1967,orduspor-1967,Orduspor 1967,Football,football,1,0,ORD,False,0,388266,TR,Turkey,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,,1681307876.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681307878,TR,,,TR,,,,,,,,,
vjdsrQtd,3,False,,,,False,10457809,,1681300800,turgutluspor-eynesil-belediyespor,False,"3. Lig, Group 2",3-lig-group-2,Turkey,turkey,Football,football,1,46,turkey,"TFF 3. Lig, Grup 2",tff-3-lig-grup-2,Turkey,turkey,Football,football,1,46,turkey,0,False,False,11416,False,False,0,2757,28.0,,,100,Ended,finished,Eynesil Belediyespor,eynesil-belediyespor,Eynesil Belediyespor,Football,football,1,0,EYN,False,0,422067,TR,Turkey,[],#52b030,#52b030,#ffffff,Turgutluspor,turgutluspor,Turgutluspor,Football,football,1,0,TUR,False,0,7970,TR,Turkey,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,6.0,1681308002.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681308004,TR,,,TR,,,,,,,,,
Albsumx,3,False,,,,False,10457808,,1681300800,bayrampasa-gumushanespor,False,"3. Lig, Group 2",3-lig-group-2,Turkey,turkey,Football,football,1,46,turkey,"TFF 3. Lig, Grup 2",tff-3-lig-grup-2,Turkey,turkey,Football,football,1,46,turkey,0,False,False,11416,False,False,0,2757,28.0,,,100,Ended,finished,Gümüşhanespor,gumushanespor,Gümüşhanespor,Football,football,1,0,GUM,,0,3075,TR,Turkey,[],#52b030,#52b030,#ffffff,Bayrampaşa,bayrampasa,Bayrampaşa,Football,football,1,0,BAY,,0,55619,TR,Turkey,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1681307765.0,['cardsCode'],1681307782,TR,,,TR,,,,,,,,,
fDQbsvQUc,1,False,,,,False,10457814,,1681300800,kestel-spor-23-elazig-fk,False,"3. Lig, Group 2",3-lig-group-2,Turkey,turkey,Football,football,1,46,turkey,"TFF 3. Lig, Grup 2",tff-3-lig-grup-2,Turkey,turkey,Football,football,1,46,turkey,0,False,False,11416,False,False,0,2757,28.0,,,100,Ended,finished,Kestel Spor,kestel-spor,Kestel Spor,Football,football,1,0,ALK,False,0,362070,TR,Turkey,[],#52b030,#52b030,#ffffff,23 Elazığ FK,23-elazig-fk,Elazığ,Football,football,1,0,ELA,False,0,228905,TR,Turkey,[],#52b030,#52b030,#ffffff,4.0,4.0,3.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,,,1681307841.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681307843,TR,,,TR,,,,,,,,,
TDHsppfd,2,False,,,,False,10457810,,1681300800,karaman-fk-kusadasispor,False,"3. Lig, Group 2",3-lig-group-2,Turkey,turkey,Football,football,1,46,turkey,"TFF 3. Lig, Grup 2",tff-3-lig-grup-2,Turkey,turkey,Football,football,1,46,turkey,0,False,False,11416,False,False,0,2757,28.0,,,100,Ended,finished,Kuşadasıspor,kusadasispor,Kuşadasıspor,Football,football,1,0,KUS,False,0,388265,TR,Turkey,[],#52b030,#52b030,#ffffff,Karaman FK,karaman-fk,Karaman,Football,football,1,0,KAR,False,0,81443,TR,Turkey,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,6.0,1681307813.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681307815,TR,,,TR,,,,,,,,,
kVjsjDQb,2,False,,,,False,10457812,,1681300800,ofspor-kirikkale-buyuk-anadoluspor,False,"3. Lig, Group 2",3-lig-group-2,Turkey,turkey,Football,football,1,46,turkey,"TFF 3. Lig, Grup 2",tff-3-lig-grup-2,Turkey,turkey,Football,football,1,46,turkey,0,False,False,11416,False,False,0,2757,28.0,,,100,Ended,finished,Kırıkkale Büyük Anadoluspor,kirikkale-buyuk-anadoluspor,Kırıkkale Büyük Anadoluspor,Football,football,1,0,KIR,False,0,228909,TR,Turkey,[],#52b030,#52b030,#ffffff,Ofspor,ofspor,Ofspor,Football,football,1,0,OFS,,0,24760,TR,Turkey,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,5.0,8.0,1681308199.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681308203,TR,,,TR,,,,,,,,,
MlxsLTW,3,False,,,,False,10457395,,1681300800,kepez-belediyesi-sk-68-aksaray-belediye-spor,False,"3. Lig, Group 3",3-lig-group-3,Turkey,turkey,Football,football,1,46,turkey,"TFF 3. Lig, Grup 3",tff-3-lig-grup-3,Turkey,turkey,Football,football,1,46,turkey,0,False,False,11415,False,False,0,2758,28.0,,,100,Ended,finished,68 Aksaray Belediye Spor,68-aksaray-belediye-spor,68 Aksaray,Football,football,1,0,68A,False,0,117186,TR,Turkey,[],#52b030,#52b030,#ffffff,Kepez Belediyesi SK,kepez-belediyesi-sk,Kepez Belediyesi,Football,football,1,0,KEP,False,0,55587,TR,Turkey,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,,,1681307952.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681307953,TR,,,TR,,,,,,,,,
wGfcsnQtd,3,False,,,,False,10457410,,1681300800,mus-1984-musspor-artvin-hopaspor,False,"3. Lig, Group 3",3-lig-group-3,Turkey,turkey,Football,football,1,46,turkey,"TFF 3. Lig, Grup 3",tff-3-lig-grup-3,Turkey,turkey,Football,football,1,46,turkey,0,False,False,11415,False,False,0,2758,28.0,,,100,Ended,finished,Artvin Hopaspor,artvin-hopaspor,Artvin Hopaspor,Football,football,1,0,AHO,,0,264071,TR,Turkey,[],#52b030,#52b030,#ffffff,Muş 1984 Muşspor,mus-1984-musspor,Muş 1984 Muşspor,Football,football,1,0,MUS,False,0,422063,TR,Turkey,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1681305000.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2']",1681308033,TR,,,TR,,,,,,,,,
ucGskdGc,2,False,,,,False,10457408,,1681300800,bergama-fk-bursa-yildirimspor,False,"3. Lig, Group 3",3-lig-group-3,Turkey,turkey,Football,football,1,46,turkey,"TFF 3. Lig, Grup 3",tff-3-lig-grup-3,Turkey,turkey,Football,football,1,46,turkey,0,False,False,11415,False,False,0,2758,28.0,,,100,Ended,finished,Bergama FK,bergama-fk,Bergama FK,Football,football,1,0,BER,False,0,77619,TR,Turkey,[],#52b030,#52b030,#ffffff,Bursa Yıldırımspor,bursa-yildirimspor,Bursa Yıldırımspor,Football,football,1,0,BUR,False,0,327660,TR,Turkey,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,1681307659.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681307662,TR,,,TR,,,,,,,,,
gitbsoQtd,3,False,,,,False,10457403,,1681300800,efeler-09-sfk-beyoglu-yeni-carsi-fk,False,"3. Lig, Group 3",3-lig-group-3,Turkey,turkey,Football,football,1,46,turkey,"TFF 3. Lig, Grup 3",tff-3-lig-grup-3,Turkey,turkey,Football,football,1,46,turkey,0,False,False,11415,False,False,0,2758,28.0,,,100,Ended,finished,Beyoğlu Yeni Çarşı FK,beyoglu-yeni-carsi-fk,Beyoğlu Yeni Çarşı,Football,football,1,0,BYC,False,0,170406,TR,Turkey,[],#52b030,#52b030,#ffffff,Efeler 09 SFK,efeler-09-sfk,Efeler 09 SFK,Football,football,1,0,EFE,False,0,422064,TR,Turkey,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,5.0,1681308042.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681308044,TR,,,TR,,,,,,,,,
