customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,homeRedCards,roundInfo.name,tournament.category.alpha2,tournament.uniqueTournament.category.alpha2,awayRedCards,homeScore.penalties,awayScore.penalties,roundInfo.cupRoundType,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,coverage,choice_1,choice_X,choice_2
mOsVLi,1,False,True,True,1.0,False,11076529,1690236000,chapecoense-vitoria,False,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1.0,13.0,brazil,0.0,390.0,True,False,False,False,279,1449,19.0,100,Ended,finished,Vitória,vitoria,Vitória,Football,football,1,0,VIT,False,0,1962,BR,Brazil,[],#52b030,#52b030,#ffffff,Chapecoense,chapecoense,Chapecoense,Football,football,1,0,CHA,False,0,21845,BR,Brazil,[],#52b030,#52b030,#ffffff,1,1,0.0,1.0,1.0,0,0,0.0,0.0,0.0,4.0,5.0,1690243049.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690243051,,,BR,BR,,,,,,,,1.75,3.6,5.0
WNszHFb,1,True,True,True,1.0,False,11156276,1690335000,juarez-fc-mazatlan-fc,False,"Leagues Cup, Group South 1",leagues-cup-group-south-1,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,Leagues Cup,leagues-cup,North & Central America,north-central-america,Football,football,1.0,1469.0,north-and-central-america,0.0,13783.0,True,False,False,False,270,112552,2.0,120,AP,finished,Mazatlán FC,mazatlan-fc,Mazatlán ,Football,football,1,0,MAZ,False,0,1946,MX,Mexico,[],#52b030,#52b030,#ffffff,Juárez FC,juarez-fc,Juárez,Football,football,1,0,JUA,,0,201624,MX,Mexico,[],#52b030,#52b030,#ffffff,5,1,0.0,1.0,1.0,3,1,1.0,0.0,1.0,3.0,4.0,1690343158.0,"['homeScore.normaltime', 'awayScore.normaltime']",1690343240,,,,,,4.0,2.0,,,,,3.25,3.3,2.2
YNsiab,1,True,True,True,1.0,False,11156284,1690331400,houston-dynamo-santos-laguna,False,"Leagues Cup, Group South 2",leagues-cup-group-south-2,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,Leagues Cup,leagues-cup,North & Central America,north-central-america,Football,football,1.0,1469.0,north-and-central-america,0.0,13783.0,True,False,False,False,269,112551,2.0,120,AP,finished,Houston Dynamo,houston-dynamo,Houston,Football,football,1,0,HOU,False,0,2508,US,USA,[],#52b030,#52b030,#ffffff,Santos Laguna,santos-laguna,Santos,Football,football,1,0,SLA,False,0,1948,MX,Mexico,[],#52b030,#52b030,#ffffff,7,2,2.0,0.0,2.0,6,2,1.0,1.0,2.0,3.0,3.0,1690339660.0,"['homeScore.normaltime', 'awayScore.normaltime']",1690339709,,,,,,5.0,4.0,,,,,2.1,3.6,3.2
loXbsccKc,1,True,True,True,1.0,False,11156268,1690327800,inter-miami-cf-atlanta-united-fc,False,"Leagues Cup, Group South 3",leagues-cup-group-south-3,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,Leagues Cup,leagues-cup,North & Central America,north-central-america,Football,football,1.0,1469.0,north-and-central-america,0.0,13783.0,True,False,False,False,268,112550,2.0,100,Ended,finished,Inter Miami CF,inter-miami-cf,Inter Miami,Football,football,1,0,MIA,False,0,337602,US,USA,[],#52b030,#52b030,#ffffff,Atlanta United FC,atlanta-united-fc,Atlanta Utd,Football,football,1,0,ATL,False,0,243211,US,USA,[],#52b030,#52b030,#ffffff,4,4,3.0,1.0,4.0,0,0,0.0,0.0,0.0,1.0,2.0,1690334928.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690334931,1.0,,,,,,,,,,,2.1,3.5,3.1
UNsmab,1,True,True,True,1.0,False,11156288,1690335000,fc-dallas-club-necaxa,False,"Leagues Cup, Group South 4",leagues-cup-group-south-4,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,Leagues Cup,leagues-cup,North & Central America,north-central-america,Football,football,1.0,1469.0,north-and-central-america,0.0,13783.0,True,False,False,False,267,112547,2.0,100,Ended,finished,FC Dallas,fc-dallas,Dallas,Football,football,1,0,DAL,False,0,2512,US,USA,[],#52b030,#52b030,#ffffff,Club Necaxa,club-necaxa,Necaxa,Football,football,1,0,NCX,False,0,1944,MX,Mexico,[],#52b030,#52b030,#ffffff,3,3,1.0,2.0,3.0,0,0,0.0,0.0,0.0,4.0,4.0,1690342459.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690342461,,,,,1.0,,,,,,,2.05,3.6,3.3
mnbsVwn,1,True,True,True,1.0,False,10961713,1690245000,curico-unido-audax-italiano,False,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,Primera Division,primera-division,Chile,chile,Football,football,1.0,49.0,chile,0.0,11653.0,True,False,False,False,237,64475,18.0,100,Ended,finished,Audax Italiano,audax-italiano,Audax Italiano,Football,football,1,0,AUD,False,0,3162,CL,Chile,[],#52b030,#52b030,#ffffff,Curicó Unido,curico-unido,Curicó Unido,Football,football,1,0,CUR,,0,33595,CL,Chile,[],#52b030,#52b030,#ffffff,3,3,1.0,2.0,3.0,0,0,0.0,0.0,0.0,3.0,7.0,1690251969.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690251971,,,CL,CL,,,,,,,,2.2,3.4,3.3
fnbsEPc,3,True,True,True,1.0,False,11462162,1690322400,nublense-colo-colo,False,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,Primera Division,primera-division,Chile,chile,Football,football,1.0,49.0,chile,0.0,11653.0,True,False,False,False,237,64475,18.0,100,Ended,finished,Ñublense,nublense,Ñublense,Football,football,1,0,NUB,False,0,7029,CL,Chile,[],#52b030,#52b030,#ffffff,Colo Colo,colo-colo,Colo-Colo,Football,football,1,0,CC,False,0,3155,CL,Chile,[],#52b030,#52b030,#ffffff,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.0,10.0,1690329694.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690329696,,,CL,CL,,,,,,,,3.4,3.3,2.2
hxcsvMK,1,True,True,True,1.0,False,11434959,1690243200,jaguares-de-cordoba-boyaca-chico-fc,False,"Primera A, Clausura",primera-a-clausura,Colombia,colombia,Football,football,1,274,colombia,"Primera A, Clausura",primera-a-clausura,Colombia,colombia,Football,football,1.0,274.0,colombia,0.0,11536.0,True,False,False,False,233,19236,2.0,100,Ended,finished,Jaguares de Córdoba,jaguares-de-cordoba,Jaguares,Football,football,1,0,JAG,,0,89370,CO,Colombia,[],#52b030,#52b030,#ffffff,Boyacá Chicó FC,boyaca-chico-fc,Boyacá Chicó,Football,football,1,0,CHI,,0,6107,CO,Colombia,[],#52b030,#52b030,#ffffff,2,2,2.0,0.0,2.0,1,1,0.0,1.0,1.0,4.0,4.0,1690250362.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690250366,,,CO,CO,,,,,,,,2.3,3.0,3.5
imbspbc,3,True,True,True,1.0,False,11351380,1690218000,mks-korona-kielce-slask-wroclaw,False,Ekstraklasa,ekstraklasa,Poland,poland,Football,football,1,47,poland,Ekstraklasa,ekstraklasa,Poland,poland,Football,football,1.0,47.0,poland,0.0,202.0,True,False,False,False,207,64,1.0,100,Ended,finished,MKS Korona Kielce,mks-korona-kielce,Korona,Football,football,1,0,KOR,,0,5065,PL,Poland,[],#52b030,#52b030,#ffffff,Śląsk Wrocław,slask-wroclaw,Śląsk,Football,football,1,0,SLA,,0,3108,PL,Poland,[],#52b030,#52b030,#ffffff,1,1,0.0,1.0,1.0,1,1,0.0,1.0,1.0,1.0,4.0,1690224905.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690224908,,,PL,PL,,,,,,,,2.25,3.3,2.88
NAsRA,1,True,True,True,1.0,False,11370319,1690218000,fc-nordsjaelland-viborg-ff,False,Superliga,superliga,Denmark,denmark,Football,football,1,8,denmark,Superliga,superliga,Denmark,denmark,Football,football,1.0,8.0,denmark,0.0,39.0,True,False,False,False,196,12,1.0,100,Ended,finished,FC Nordsjælland,fc-nordsjaelland,Nordsjælland,Football,football,1,0,NJA,False,0,1292,DK,Denmark,[],#52b030,#52b030,#ffffff,Viborg FF,viborg-ff,Viborg,Football,football,1,0,VIB,False,0,1288,DK,Denmark,[],#52b030,#52b030,#ffffff,4,4,2.0,2.0,4.0,1,1,1.0,0.0,1.0,3.0,5.0,1690225182.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1690225185,,,DK,DK,,,,,,,,1.83,3.75,4.0
IlhcskiGc,1,True,True,True,1.0,False,11200829,1690225200,club-vaca-diez-always-ready,False,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1.0,379.0,bolivia,0.0,16736.0,True,False,False,False,188,4330,20.0,100,Ended,finished,Always Ready,always-ready,Always Ready,Football,football,1,0,ARE,False,0,268083,BO,Bolivia,[],#52b030,#52b030,#ffffff,Club Vaca Díez,club-vaca-diez,Club Vaca Díez,Football,football,1,0,VDI,,0,327910,BO,Bolivia,[],#52b030,#52b030,#ffffff,1,1,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,6.0,1690229234.0,"['status.code', 'status.description', 'status.type']",1690232845,,,BO,BO,,,,,,,,1.1,11.0,21.0
tOcsHlhc,1,True,True,True,1.0,False,11200804,1690236000,blooming-fc-universitario-de-vinto,False,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1.0,379.0,bolivia,0.0,16736.0,True,False,False,False,188,4330,20.0,100,Ended,finished,FC Universitario de Vinto,fc-universitario-de-vinto,Univ. de Vinto,Football,football,1,0,UVI,,0,268082,BO,Bolivia,[],#52b030,#52b030,#ffffff,Blooming,blooming,Blooming,Football,football,1,0,BLO,False,0,6968,BO,Bolivia,[],#52b030,#52b030,#ffffff,1,1,0.0,1.0,1.0,0,0,0.0,0.0,0.0,2.0,4.0,1690239666.0,"['status.code', 'status.description', 'status.type']",1690243184,,,BO,BO,,,,,,,,1.95,3.4,4.0
vBnsAjZc,1,True,True,True,1.0,False,11200816,1690243200,independiente-petrolero-oriente-petrolero,False,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1.0,379.0,bolivia,0.0,16736.0,True,False,False,False,188,4330,20.0,100,Ended,finished,Independiente Petrolero,independiente-petrolero,Independiente Petrolero,Football,football,1,0,IND,,0,372975,BO,Bolivia,[],#52b030,#52b030,#ffffff,Oriente Petrolero,oriente-petrolero,Oriente,Football,football,1,0,ORP,False,0,33820,BO,Bolivia,[],#52b030,#52b030,#ffffff,2,2,1.0,1.0,2.0,0,0,0.0,0.0,0.0,5.0,5.0,1690247267.0,"['time.injuryTime2', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime']",1690250291,,,BO,BO,,,,,,,,1.8,3.5,4.75
Cnsoy,1,True,True,True,1.0,False,10932747,1690218000,aalesunds-fk-viking-fk,False,Eliteserien,eliteserien,Norway,norway,Football,football,1,5,norway,Eliteserien,eliteserien,Norway,norway,Football,football,1.0,5.0,norway,0.0,20.0,True,False,False,False,163,5,15.0,100,Ended,finished,Viking FK,viking-fk,Viking,Football,football,1,0,VIK,False,0,1164,NO,Norway,[],#52b030,#52b030,#ffffff,Aalesunds FK,aalesunds-fk,Aalesund,Football,football,1,0,AFK,,0,677,NO,Norway,[],#52b030,#52b030,#ffffff,3,3,1.0,2.0,3.0,1,1,1.0,0.0,1.0,1.0,6.0,1690224833.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690224836,,,NO,NO,,,,,,,,1.25,6.0,11.0
GPcsOqkc,1,True,True,True,1.0,False,11425487,1690221600,deportivo-municipal-deportivo-binacional,False,"Liga 1, Clausura",liga-1-clausura,Peru,peru,Football,football,1,20,peru,Liga 1,liga-1,Peru,peru,Football,football,1.0,20.0,peru,0.0,406.0,True,False,False,False,159,34468,5.0,100,Ended,finished,Deportivo Binacional,deportivo-binacional,Binacional,Football,football,1,0,EDB,,0,275839,PE,Peru,[],#52b030,#52b030,#ffffff,Deportivo Municipal,deportivo-municipal,Municipal,Football,football,1,0,MUN,,0,7031,PE,Peru,[],#52b030,#52b030,#ffffff,4,4,2.0,2.0,4.0,1,1,0.0,1.0,1.0,,,1690228526.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690228529,,,PE,PE,,,,,,,,1.5,4.5,6.5
YVjsgrk,3,True,True,True,1.0,False,11404272,1690212600,fc-petrolul-ploiesti-fc-botosani,False,Superliga,superliga,Romania,romania,Football,football,1,77,romania,Superliga,superliga,Romania,romania,Football,football,1.0,77.0,romania,0.0,152.0,True,False,False,False,139,219,2.0,100,Ended,finished,FC Botoșani,fc-botosani,FC Botoșani,Football,football,1,0,BOT,,0,24798,RO,Romania,[],#52b030,#52b030,#ffffff,FC Petrolul Ploieşti,fc-petrolul-ploiesti,Petrolul Ploieşti,Football,football,1,0,PPL,False,0,25856,RO,Romania,[],#52b030,#52b030,#ffffff,1,1,1.0,0.0,1.0,1,1,1.0,0.0,1.0,3.0,9.0,1690220099.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690220102,,,RO,RO,,,,,,,,2.0,3.3,3.4
QpbsyzW,3,True,True,True,1.0,False,11384932,1690223400,sc-otelul-galati-universitatea-craiova,False,Superliga,superliga,Romania,romania,Football,football,1,77,romania,Superliga,superliga,Romania,romania,Football,football,1.0,77.0,romania,0.0,152.0,True,False,False,False,139,219,2.0,100,Ended,finished,Universitatea Craiova,universitatea-craiova,U. Craiova,Football,football,1,0,CSU,False,0,116223,RO,Romania,[],#52b030,#52b030,#ffffff,SC Oțelul Galați,sc-otelul-galati,Oțelul Galați,Football,football,1,0,OTE,False,0,3291,RO,Romania,[],#52b030,#52b030,#ffffff,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5.0,8.0,1690230763.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1690230768,,,RO,RO,,,,,,,,1.25,5.75,7.0
IKsTK,2,True,True,True,1.0,False,10923218,1690218000,ik-sirius-mjallby-aif,False,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1.0,9.0,sweden,0.0,40.0,True,False,False,False,133,24,16.0,100,Ended,finished,IK Sirius,ik-sirius,Sirius,Football,football,1,0,SIR,,0,1793,SE,Sweden,[],#52b030,#52b030,#ffffff,Mjällby AIF,mjallby-aif,Mjällby,Football,football,1,0,MJA,False,0,1783,SE,Sweden,[],#52b030,#52b030,#ffffff,2,2,1.0,1.0,2.0,3,3,2.0,1.0,3.0,2.0,5.0,1690224969.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690224971,1.0,,SE,SE,,,,,,,,2.25,3.4,3.25
gobsJLo,2,True,True,True,1.0,False,11400287,1690309800,club-atletico-all-boys-estudiantes-de-la-plata,False,Copa Argentina,copa-argentina,Argentina,argentina,Football,football,1,48,argentina,Copa Argentina,copa-argentina,Argentina,argentina,Football,football,1.0,48.0,argentina,0.0,1024.0,False,False,False,False,0,273,6.0,100,Ended,finished,Club Atlético All Boys,club-atletico-all-boys,Club Atlético All Boys,Football,football,1,0,ABO,,0,36834,AR,Argentina,[],#52b030,#52b030,#ffffff,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes,Football,football,1,0,ELP,False,0,3206,AR,Argentina,[],#52b030,#52b030,#ffffff,0,0,0.0,0.0,0.0,1,1,1.0,0.0,1.0,,,1690316546.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690316550,,Round of 32,AR,AR,,,,16.0,,,,5.0,3.3,1.83
qobsQzr,2,True,True,True,1.0,False,11400283,1690318800,patronato-argentinos-juniors,False,Copa Argentina,copa-argentina,Argentina,argentina,Football,football,1,48,argentina,Copa Argentina,copa-argentina,Argentina,argentina,Football,football,1.0,48.0,argentina,0.0,1024.0,False,False,False,False,0,273,6.0,100,Ended,finished,Patronato,patronato,Patronato,Football,football,1,0,CAP,False,0,43741,AR,Argentina,[],#52b030,#52b030,#ffffff,Argentinos Juniors,argentinos-juniors,Argentinos Jrs.,Football,football,1,0,ARG,False,0,3216,AR,Argentina,[],#52b030,#52b030,#ffffff,1,1,0.0,1.0,1.0,2,2,2.0,0.0,2.0,1.0,4.0,1690325546.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1690325821,,Round of 32,AR,AR,,,,16.0,,,,5.0,3.5,1.8
xfdspUv,2,True,,,,False,10997561,1690244100,san-martin-de-san-juan-defensores-de-belgrano,False,"Primera Nacional, Group A",primera-nacional-group-a,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1.0,48.0,argentina,8675.0,703.0,False,False,False,False,0,37309,26.0,100,Ended,finished,San Martín de San Juan,san-martin-de-san-juan,San Martín,Football,football,1,0,SMA,,0,7772,AR,Argentina,[],#52b030,#52b030,#ffffff,Defensores de Belgrano,defensores-de-belgrano,Defensores,Football,football,1,0,DDB,,0,52215,AR,Argentina,[],#52b030,#52b030,#ffffff,1,1,1.0,0.0,1.0,3,3,0.0,3.0,3.0,3.0,6.0,1690251454.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690251458,,,AR,AR,,,,,#145286,#27A4DE,,2.1,3.1,4.0
LLosbUR,1,True,,,,False,11000186,1690232400,aldosivi-brown-de-adrogue,False,"Primera Nacional, Group B",primera-nacional-group-b,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1.0,48.0,argentina,8675.0,703.0,False,False,False,False,0,37310,23.0,100,Ended,finished,Aldosivi,aldosivi,Aldosivi,Football,football,1,0,CAA,,0,36836,AR,Argentina,[],#52b030,#52b030,#ffffff,Brown de Adrogué,brown-de-adrogue,Brown de Adrogué,Football,football,1,0,BDA,,0,107201,AR,Argentina,[],#52b030,#52b030,#ffffff,2,2,0.0,2.0,2.0,1,1,1.0,0.0,1.0,2.0,4.0,1690239488.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1690239492,,,AR,AR,,,,,#145286,#27A4DE,,2.88,2.9,2.8
KOsLKjc,3,False,,,,False,11114387,1690239600,floresta-figueirense,False,Brasileiro Serie C,brasileiro-serie-c,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série C,brasileiro-serie-c,Brazil,brazil,Football,football,1.0,13.0,brazil,0.0,1281.0,False,False,False,False,0,27213,14.0,100,Ended,finished,Floresta,floresta,Floresta,Football,football,1,0,FLO,False,0,274286,BR,Brazil,[],#52b030,#52b030,#ffffff,Figueirense,figueirense,Figueirense,Football,football,1,0,FIG,False,0,1985,BR,Brazil,[],#52b030,#52b030,#ffffff,1,1,0.0,1.0,1.0,1,1,1.0,0.0,1.0,,7.0,1690246556.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1690246560,1.0,,BR,BR,1.0,,,,,,,2.38,3.1,2.88
HOcsEhRd,3,False,,,,False,11114369,1690239600,volta-redonda-sao-jose,False,Brasileiro Serie C,brasileiro-serie-c,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série C,brasileiro-serie-c,Brazil,brazil,Football,football,1.0,13.0,brazil,0.0,1281.0,False,False,False,False,0,27213,14.0,100,Ended,finished,São José,sao-jose,São José,Football,football,1,0,SAJ,,0,480379,BR,Brazil,[],#52b030,#52b030,#ffffff,Volta Redonda,volta-redonda,Volta Redonda,Football,football,1,0,VOR,False,0,6982,BR,Brazil,[],#52b030,#52b030,#ffffff,2,2,1.0,1.0,2.0,2,2,0.0,2.0,2.0,6.0,6.0,1690246710.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690246712,,,BR,BR,,,,,,,,2.05,3.25,3.4
hOsGO,1,True,True,True,1.0,False,11448828,1690331400,sao-paulo-corinthians,False,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1.0,13.0,brazil,0.0,373.0,False,False,False,False,0,283,28.0,100,Ended,finished,Corinthians,corinthians,Corinthians,Football,football,1,0,COR,False,0,1957,BR,Brazil,[],#52b030,#52b030,#ffffff,São Paulo,sao-paulo,São Paulo,Football,football,1,0,SPA,False,0,1981,BR,Brazil,[],#52b030,#52b030,#ffffff,2,2,0.0,2.0,2.0,1,1,0.0,1.0,1.0,2.0,7.0,1690338363.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690338366,,Semifinal,BR,BR,,,,2.0,,,,2.8,2.8,2.88
zpbsNNo,1,True,,,,False,11350993,1690214400,botev-vratsa-slavia-sofia,False,Parva Liga,parva-liga,Bulgaria,bulgaria,Football,football,1,78,bulgaria,Parva Liga,parva-liga,Bulgaria,bulgaria,Football,football,1.0,78.0,bulgaria,0.0,247.0,False,False,False,False,0,232,2.0,100,Ended,finished,Botev Vratsa,botev-vratsa,Botev,Football,football,1,0,BVR,False,0,36938,BG,Bulgaria,[],#52b030,#52b030,#ffffff,Slavia Sofia,slavia-sofia,Slavia,Football,football,1,0,SLA,False,0,3274,BG,Bulgaria,[],#52b030,#52b030,#ffffff,2,2,0.0,2.0,2.0,0,0,0.0,0.0,0.0,,,1690221226.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690221230,,,BG,BG,,,,,,,,4.2,3.4,1.95
GpbswZjc,1,True,,,,False,11350997,1690222500,beroe-stara-zagora-arda-kardzhali,False,Parva Liga,parva-liga,Bulgaria,bulgaria,Football,football,1,78,bulgaria,Parva Liga,parva-liga,Bulgaria,bulgaria,Football,football,1.0,78.0,bulgaria,0.0,247.0,False,False,False,False,0,232,2.0,100,Ended,finished,Beroe Stara Zagora,beroe-stara-zagora,Beroe,Football,football,1,0,BER,False,0,3281,BG,Bulgaria,[],#52b030,#52b030,#ffffff,Arda Kardzhali,arda-kardzhali,Arda,Football,football,1,0,ARD,,0,274971,BG,Bulgaria,[],#52b030,#52b030,#ffffff,1,1,1.0,0.0,1.0,0,0,0.0,0.0,0.0,2.0,4.0,1690229422.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690229426,,,BG,BG,,,,,,,,3.4,3.1,2.25
JacsPuXb,3,False,,,,False,10989089,1690236000,universidad-de-concepcion-deportes-santa-cruz,False,Primera B,primera-b,Chile,chile,Football,football,1,49,chile,Primera B,primera-b,Chile,chile,Football,football,1.0,49.0,chile,0.0,1240.0,False,False,False,False,0,60673,19.0,100,Ended,finished,Deportes Santa Cruz,deportes-santa-cruz,Santa Cruz,Football,football,1,0,CRU,,0,243490,CL,Chile,[],#52b030,#52b030,#ffffff,Universidad de Concepción,universidad-de-concepcion,U. de Concepción,Football,football,1,0,UCO,,0,5034,CL,Chile,[],#52b030,#52b030,#ffffff,1,1,1.0,0.0,1.0,1,1,0.0,1.0,1.0,3.0,6.0,1690243017.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690243019,,,CL,CL,,,,,,,,2.25,3.1,3.0
