customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,roundInfo.name,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,homeScore.extra1,homeScore.extra2,homeScore.overtime,homeScore.penalties,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,awayScore.extra1,awayScore.extra2,awayScore.overtime,awayScore.penalties,time.injuryTime1,time.injuryTime2,time.injuryTime3,time.injuryTime4,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,awayRedCards,tournament.category.alpha2,tournament.uniqueTournament.category.alpha2,aggregatedWinnerCode,homeRedCards,coverage,choice_1,choice_X,choice_2
LMoslKrc,2,False,,,,False,11358684,1688202000,kotwica-kolobrzeg-radunia-stezyca,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Radunia Stężyca,radunia-stezyca,Radunia Stężyca,Football,football,1,0,RAD,False,0,294261,PL,Poland,[],#52b030,#52b030,#ffffff,Kotwica Kołobrzeg,kotwica-kolobrzeg,Kotwica Kołobrzeg,Football,football,1,0,KOT,False,0,36886,PL,Poland,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,2.0,2.0,0.0,2.0,2.0,,,,,,,,,1688208024.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688208026,,,,,,,3.1,4.0,1.83
aYsofo,1,False,,,,False,11379750,1688202000,sk-lisen-fc-petrzalka-1898,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,SK Líšeň,sk-lisen,Líšeň,Football,football,1,0,SKL,,0,35264,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,FC Petrzalka 1898,fc-petrzalka-1898,Petržalka,Football,football,1,0,PET,,0,2400,SK,Slovakia,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,1688208074.0,"['homeScore.period1', 'homeScore.period2']",1688217466,,,,,,,1.62,3.6,4.5
hUsdPb,1,False,,,,False,11356905,1688202000,dukla-banska-bystrica-sk-sigma-olomouc,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,SK Sigma Olomouc,sk-sigma-olomouc,Sigma Olomouc,Football,football,1,0,SIG,,0,2207,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,Dukla Banska Bystrica,dukla-banska-bystrica,Banská Bystrica,Football,football,1,0,DBB,,0,4503,SK,Slovakia,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,2.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688207979.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688207982,,,,,,,1.44,5.0,4.5
UeosmRo,2,False,,,,False,11377264,1688202000,spartak-myjava-mfk-vyskov,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,Spartak Myjava,spartak-myjava,Spartak Myjava,Football,football,1,0,SMY,,0,37112,SK,Slovakia,[],#52b030,#52b030,#ffffff,MFK Vyškov,mfk-vyskov,Vyškov,Football,football,1,0,MFK,False,0,35244,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,4.0,4.0,1.0,3.0,4.0,,,,,,,,,1688209328.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688209331,,,,,,,3.8,5.0,1.53
gEjsiQgc,2,False,,,,False,11377414,1688202000,tiszakecskei-lc-kecskemet-te,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,Tiszakécskei LC,tiszakecskei-lc,Tiszakécskei LC,Football,football,1,0,TIS,False,0,267058,HU,Hungary,[],#52b030,#52b030,#ffffff,Kecskemét TE,kecskemet-te,Kecskemét,Football,football,1,0,KEC,False,0,23956,HU,Hungary,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,1.0,2.0,3.0,,,,,,,,,1688205600.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1688208463,,,,,,,4.33,3.75,1.62
cPbsQJo,1,False,,,,False,11358674,1688202000,viktoria-plzen-mfk-chrudim,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Viktoria Plzeň,viktoria-plzen,Viktoria Plzeň,Football,football,1,0,VIK,False,0,4502,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,MFK Chrudim,mfk-chrudim,MFK Chrudim,Football,football,1,0,CHR,,0,36741,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,6.0,6.0,5.0,1.0,6.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688208274.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688208278,,,,,,,1.11,8.0,15.0
pmbshUo,1,False,,,,False,11331825,1688202000,stal-rzeszow-widzew-lodz,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Widzew Łódź,widzew-lodz,Widzew Łódź,Football,football,1,0,WLO,False,0,3115,PL,Poland,[],#52b030,#52b030,#ffffff,Stal Rzeszów,stal-rzeszow,Stal Rzeszów,Football,football,1,0,SRZ,,0,37207,PL,Poland,[],#52b030,#52b030,#ffffff,4.0,4.0,1.0,3.0,4.0,,,,,2.0,2.0,2.0,0.0,2.0,,,,,,,,,1688205600.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1688208315,,,,,,,1.5,4.2,4.8
TddsqKo,3,False,,,,False,11356901,1688202000,zaglebie-sosnowiec-sandecja-nowy-sacz,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Zagłębie Sosnowiec,zaglebie-sosnowiec,Zagłębie S.,Football,football,1,0,ZAG,False,0,7693,PL,Poland,[],#52b030,#52b030,#ffffff,Sandecja Nowy Sącz,sandecja-nowy-sacz,Sandecja,Football,football,1,0,NOW,,0,36766,PL,Poland,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,2.0,2.0,2.0,0.0,2.0,,,,,,,,,1688208436.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688208441,,,,,,,1.8,3.6,3.6
kUsbY,1,False,,,,False,11388378,1688205600,msk-puchov-fc-zbrojovka-brno,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,FC Zbrojovka Brno,fc-zbrojovka-brno,Zbrojovka Brno,Football,football,1,0,BRN,,0,2210,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,MŠK Púchov,msk-puchov,Púchov,Football,football,1,0,PUC,,0,2401,SK,Slovakia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688211503.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688211506,,,,,,,1.57,3.75,4.75
obcsnuR,3,False,,,,False,11350843,1688205600,mzks-arka-gdynia-mks-chojniczanka-chojnice,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,MZKS Arka Gdynia,mzks-arka-gdynia,Arka,Football,football,1,0,ARK,,0,5064,PL,Poland,[],#52b030,#52b030,#ffffff,MKS Chojniczanka Chojnice,mks-chojniczanka-chojnice,Chojniczanka,Football,football,1,0,CCH,,0,105963,PL,Poland,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688211925.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688211929,,,,,,,1.53,4.75,4.0
lidsDYFb,2,False,,,,False,11356897,1688205600,gks-jastrzebie-skra-czestochowa,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,Skra Częstochowa,skra-czestochowa,Skra,Football,football,1,0,CZE,,0,202428,PL,Poland,[],#52b030,#52b030,#ffffff,GKS Jastrzębie,gks-jastrzebie,GKS Jastrzębie,Football,football,1,0,JAS,,0,7911,PL,Poland,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,,,,,1688211936.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688211938,,,,,,,2.25,3.25,2.75
njbshaec,1,False,,,,False,11366827,1688207400,fc-den-bosch-fc-schalke-04-ii,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,FC Schalke 04 II,fc-schalke-04-ii,Schalke II,Football,football,1,0,S04,False,0,260007,DE,Germany,[],#52b030,#52b030,#ffffff,FC Den Bosch,fc-den-bosch,Den Bosch,Football,football,1,0,DBO,,0,2963,NL,Netherlands,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688211420.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1688214118,,,,,,,2.4,3.4,2.5
Kqcshyc,1,False,,,,False,11362058,1688209200,sv-sandhausen-tus-mechtersheim,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,SV Sandhausen,sv-sandhausen,Sandhausen,Football,football,1,0,SVS,,0,6157,DE,Germany,[],#52b030,#52b030,#ffffff,TUS Mechtersheim,tus-mechtersheim,Mechtersheim,Football,football,1,0,MEC,,0,5835,DE,Germany,[],#52b030,#52b030,#ffffff,8.0,8.0,4.0,4.0,8.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688215370.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688215374,,,,,,,1.14,7.0,13.0
CpcsQwvc,2,False,,,,False,11377326,1688212800,fsv-frankfurt-1-hanauer-fc-93,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,1. Hanauer FC 93,1-hanauer-fc-93,1. Hanauer FC 93,Football,football,1,0,HAN,False,0,301091,DE,Germany,[],#52b030,#52b030,#ffffff,FSV Frankfurt,fsv-frankfurt,FSV Frankfurt,Football,football,1,0,FSV,,0,5777,DE,Germany,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,,,,,3.0,3.0,1.0,2.0,3.0,,,,,,,,,1688216580.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1688219383,,,,,,,4.5,4.5,1.5
zqcsAqc,3,False,,,,False,11341566,1688212800,fk-pirmasens-fc-08-homburg,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,FK Pirmasens,fk-pirmasens,Pirmasens,Football,football,1,0,FKP,,0,5825,DE,Germany,[],#52b030,#52b030,#ffffff,FC 08 Homburg,fc-08-homburg,Homburg,Football,football,1,0,HOS,,0,5824,DE,Germany,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,,,,,1688219070.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688219852,,,,,,,4.5,4.5,1.5
EdcsJPp,2,False,,,,False,11338658,1688212800,glentoran-fc-h-and-w-welders,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,H&W Welders,hw-welders,Welders,Football,football,1,0,HWW,,0,39534,NX,Northern Ireland,[],#52b030,#52b030,#ffffff,Glentoran FC,glentoran-fc,Glentoran,Football,football,1,0,GLE,,0,5179,NX,Northern Ireland,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,0.0,3.0,3.0,,,,,,,,,1688219263.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688219267,,,,,,,10.0,7.0,1.14
eqcsgyc,2,False,,,,False,11371664,1688212800,1-fc-bocholt-sv-meppen,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,SV Meppen,sv-meppen,Meppen,Football,football,1,0,MEP,,0,5804,DE,Germany,[],#52b030,#52b030,#ffffff,1. FC Bocholt,1-fc-bocholt,Bocholt,Football,football,1,0,FCB,,0,6156,DE,Germany,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,5.0,5.0,2.0,3.0,5.0,,,,,,,,,1688218967.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688218970,,,,,,,1.33,5.0,6.0
JcszUn,3,False,,,,False,11331832,1688216400,nuneaton-borough-burton-albion,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Nuneaton Borough,nuneaton-borough,Nuneaton,Football,football,1,0,NUN,,0,34724,EN,England,[],#52b030,#52b030,#ffffff,Burton Albion,burton-albion,Burton,Football,football,1,0,BUR,,0,134,EN,England,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,1688223058.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688223062,,,,,,,9.0,6.0,1.2
aecsQmQb,3,False,,,,False,11326213,1688218200,hapoel-kfar-saba-bsg-chemie-leipzig,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,BSG Chemie Leipzig,bsg-chemie-leipzig,Chemie Leipzig,Football,football,1,0,CHE,,0,228141,DE,Germany,[],#52b030,#52b030,#ffffff,Hapoel Kfar Saba,hapoel-kfar-saba,H. Kfar Saba,Football,football,1,0,HKS,False,0,5200,IL,Israel,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,1688224735.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688224739,,,,,,,2.25,3.75,2.5
QabsPGj,2,False,,,,False,11327937,1688218200,hannover-96-vfv-borussia-06-hildesheim,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,VfV Borussia 06 Hildesheim,vfv-borussia-06-hildesheim,Hildesheim,Football,football,1,0,HIL,,0,24090,DE,Germany,[],#52b030,#52b030,#ffffff,Hannover 96,hannover-96,Hannover,Football,football,1,0,H96,False,0,2541,DE,Germany,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,4.0,4.0,2.0,2.0,4.0,,,,,,,,,1688222066.0,"['awayScore.period2', 'awayScore.normaltime']",1688225395,,,,,,,13.0,9.0,1.08
wsme,2,False,,,,False,11340763,1688220000,bamber-bridge-preston-north-end,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Bamber Bridge,bamber-bridge,Bamber,Football,football,1,0,BAM,,0,212,EN,England,[],#52b030,#52b030,#ffffff,Preston North End,preston-north-end,Preston,Football,football,1,0,PNE,,0,21,EN,England,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,7.0,7.0,1.0,6.0,7.0,,,,,,,,,1688226737.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688226740,,,,,,,17.0,10.0,1.09
lbsKdW,1,False,,,,False,11377307,1688220000,cardiff-city-penybont,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,Cardiff City,cardiff-city,Cardiff,Football,football,1,0,CAR,False,0,61,EN,England,[],#52b030,#52b030,#ffffff,Penybont,penybont,Penybont,Football,football,1,0,PEN,,0,115185,WA,Wales,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,1688226799.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688226803,,,,,,,1.03,17.0,21.0
NhbsIib,2,False,,,,False,11331840,1688220000,sv-zulte-waregem-club-brugge,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,Club Brugge,club-brugge,Club Brugge,Football,football,1,0,BRU,False,0,2888,BE,Belgium,[],#52b030,#52b030,#ffffff,SV Zulte Waregem,sv-zulte-waregem,Zulte Waregem,Football,football,1,0,ZUL,,0,2933,BE,Belgium,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,,,1688226715.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688226719,,,,,,,1.4,4.33,6.0
XhksBurb,2,False,,,,False,11356923,1688220000,kisvarda-fc-fc-kosice,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,FC Košice,fc-kosice,Košice,Football,football,1,0,KOS,False,0,168476,SK,Slovakia,[],#52b030,#52b030,#ffffff,Kisvárda FC,kisvarda-fc,Kisvárda,Football,football,1,0,KIS,False,0,25397,HU,Hungary,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,2.0,2.0,0.0,2.0,2.0,,,,,,,,,1688226485.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688226546,,,,,,,2.15,3.5,2.75
FUsyab,1,False,,,,False,11384759,1688223600,1-fc-nurnberg-fk-pardubice,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,1. FC Nürnberg,1-fc-nurnberg,Nürnberg,Football,football,1,0,FCN,False,0,2523,DE,Germany,[],#52b030,#52b030,#ffffff,FK Pardubice,fk-pardubice,Pardubice,Football,football,1,0,PAR,False,0,2230,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688230119.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688230121,,,,,,,1.5,4.0,5.0
TRsxBYb,1,False,,,,False,11364779,1688223600,fc-union-rb-weinland-gamlitz-sc-weiz,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,FC Union RB Weinland Gamlitz,fc-union-rb-weinland-gamlitz,FC Union RB Weinland Gamlitz,Football,football,1,0,GAM,False,0,246322,AT,Austria,[],#52b030,#52b030,#ffffff,SC Weiz,sc-weiz,Weiz,Football,football,1,0,WEI,,0,2143,AT,Austria,[],#52b030,#52b030,#ffffff,4.0,4.0,1.0,3.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688230045.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688230049,,,,,,,4.0,5.0,1.5
YXsGjG,3,False,,,,False,11356898,1688223600,fk-pohronie-as-trencin,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,FK Pohronie,fk-pohronie,Pohronie,Football,football,1,0,POH,,0,77981,SK,Slovakia,[],#52b030,#52b030,#ffffff,AS Trenčín,as-trencin,Trenčín,Football,football,1,0,TRE,False,0,2398,SK,Slovakia,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,1688230098.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688230100,,,,,,,4.0,4.4,1.57
DpjbshTGb,2,False,,,,False,11377410,1688225400,uta-arad-fc-corvinul-hunedoara,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,FC Corvinul Hunedoara,fc-corvinul-hunedoara,Corvinul Hunedoara,Football,football,1,0,COR,False,0,148278,RO,Romania,[],#52b030,#52b030,#ffffff,UTA Arad,uta-arad,UTA Arad,Football,football,1,0,UTA,,0,204657,RO,Romania,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,,,,,1688231445.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688231447,,,,,,,4.5,4.5,1.5
