customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.category.alpha2,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.category.alpha2,tournament.uniqueTournament.userCount,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,awayRedCards,homeRedCards,roundInfo.name,roundInfo.cupRoundType,homeScore.extra1,homeScore.extra2,homeScore.overtime,homeScore.penalties,awayScore.extra1,awayScore.extra2,awayScore.overtime,awayScore.penalties,time.injuryTime3,time.injuryTime4,coverage,choice_1,choice_X,choice_2
dnbslnb,1,True,True,True,1.0,False,10961700,1689633000,universidad-de-chile-union-espanola,False,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,CL,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,CL,0,11653,True,False,False,False,237,64475,17.0,100,Ended,finished,Unión Española,union-espanola,Unión Española,Football,football,1,0,ESP,,0,3153,CL,Chile,[],#52b030,#52b030,#ffffff,Universidad de Chile,universidad-de-chile,Universidad de Chile,Football,football,1,0,UCH,False,0,3161,CL,Chile,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,1689640257.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689640259,,,,,,,,,,,,,,,,2.7,3.3,2.63
cxcslxc,1,True,True,True,1.0,False,11418104,1689545700,deportes-tolima-america-de-cali,False,"Primera A, Clausura",primera-a-clausura,Colombia,colombia,Football,football,1,274,colombia,CO,"Primera A, Clausura",primera-a-clausura,Colombia,colombia,Football,football,1,274,colombia,CO,0,11536,True,False,False,False,233,19236,1.0,100,Ended,finished,América de Cali,america-de-cali,América Cali,Football,football,1,0,AME,,0,6102,CO,Colombia,[],#52b030,#52b030,#ffffff,Deportes Tolima,deportes-tolima,Tolima,Football,football,1,0,TOL,False,0,6111,CO,Colombia,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,1689553212.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689553215,,1.0,,,,,,,,,,,,,,2.0,3.25,4.0
gxcstxc,3,True,True,True,1.0,False,11420416,1689553800,once-caldas-atletico-nacional,False,"Primera A, Clausura",primera-a-clausura,Colombia,colombia,Football,football,1,274,colombia,CO,"Primera A, Clausura",primera-a-clausura,Colombia,colombia,Football,football,1,274,colombia,CO,0,11536,True,False,False,False,233,19236,1.0,100,Ended,finished,Once Caldas,once-caldas,Once Caldas,Football,football,1,0,OC,,0,6118,CO,Colombia,[],#52b030,#52b030,#ffffff,Atlético Nacional,atletico-nacional,Atl. Nacional,Football,football,1,0,CAN,False,0,6106,CO,Colombia,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,8.0,1689561042.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689561044,,,,,,,,,,,,,,,,2.2,3.25,3.3
jxcsmxc,2,True,True,True,1.0,False,11422772,1689642000,deportivo-cali-deportivo-pereira,False,"Primera A, Clausura",primera-a-clausura,Colombia,colombia,Football,football,1,274,colombia,CO,"Primera A, Clausura",primera-a-clausura,Colombia,colombia,Football,football,1,274,colombia,CO,0,11536,True,False,False,False,233,19236,1.0,100,Ended,finished,Deportivo Pereira,deportivo-pereira,Deportivo Pereira,Football,football,1,0,PER,False,0,6109,CO,Colombia,[],#52b030,#52b030,#ffffff,Deportivo Cali,deportivo-cali,Dep. Cali,Football,football,1,0,CAL,False,0,6112,CO,Colombia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1689649112.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689649116,,,,,,,,,,,,,,,,2.05,3.4,3.6
jQcsUvjc,3,True,True,True,1.0,False,11200837,1689534000,bolivar-royal-pari-sion,False,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,BO,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,BO,0,16736,True,False,False,False,188,4330,19.0,100,Ended,finished,Royal Pari Sion,royal-pari-sion,Royal Pari,Football,football,1,0,ROP,,0,273544,BO,Bolivia,[],#52b030,#52b030,#ffffff,Bolívar,bolivar,Bolívar,Football,football,1,0,BOL,False,0,7059,BO,Bolivia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1689538011.0,"['status.code', 'status.description', 'status.type']",1689541157,1.0,,,,,,,,,,,,,,,3.0,3.6,2.3
Dhdsozn,1,True,True,True,1.0,False,11200841,1689543000,jorge-wilstermann-club-aurora,False,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,BO,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,BO,0,16736,True,False,False,False,188,4330,19.0,100,Ended,finished,Club Aurora,club-aurora,Club Aurora,Football,football,1,0,AUR,,0,33714,BO,Bolivia,[],#52b030,#52b030,#ffffff,Jorge Wilstermann,jorge-wilstermann,Wilstermann,Football,football,1,0,JOW,,0,7878,BO,Bolivia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,1689547024.0,"['status.code', 'status.description', 'status.type']",1689550261,1.0,,,,,,,,,,,,,,,2.1,3.4,3.5
tOcsaeu,1,True,True,True,1.0,False,11200842,1689550200,blooming-nacional-potosi,False,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,BO,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,BO,0,16736,True,False,False,False,188,4330,19.0,100,Ended,finished,Blooming,blooming,Blooming,Football,football,1,0,BLO,False,0,6968,BO,Bolivia,[],#52b030,#52b030,#ffffff,Nacional Potosí,nacional-potosi,Nacional Potosí,Football,football,1,0,CNP,,0,47700,BO,Bolivia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,1689554258.0,"['time.injuryTime2', 'status.code', 'status.description', 'status.type']",1689557537,1.0,,,,,,,,,,,,,,,1.91,3.75,3.75
khGcsKnJc,1,True,True,True,1.0,False,11200839,1689620400,cd-real-tomayapo-cd-real-santa-cruz,False,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,BO,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,BO,0,16736,True,False,False,False,188,4330,19.0,100,Ended,finished,CD Real Santa Cruz,cd-real-santa-cruz,Real Santa Cruz,Football,football,1,0,RSC,False,0,327860,BO,Bolivia,[],#52b030,#52b030,#ffffff,CD Real Tomayapo,cd-real-tomayapo,CD Real Tomayapo,Football,football,1,0,REA,,0,335685,BO,Bolivia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1689624108.0,"['status.code', 'status.description', 'status.type']",1689627045,,1.0,,,,,,,,,,,,,,1.8,3.6,4.5
EansAjZc,1,True,True,True,1.0,False,11200838,1689629400,independiente-petrolero-the-strongest,False,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,BO,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,BO,0,16736,True,False,False,False,188,4330,19.0,100,Ended,finished,The Strongest,the-strongest,The Strongest,Football,football,1,0,STR,False,0,32529,BO,Bolivia,[],#52b030,#52b030,#ffffff,Independiente Petrolero,independiente-petrolero,Independiente Petrolero,Football,football,1,0,IND,,0,372975,BO,Bolivia,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1689633284.0,"['time.injuryTime2', 'status.code', 'status.description', 'status.type']",1689636316,1.0,,,,,,,,,,,,,,,1.17,7.5,13.0
vBnsHlhc,3,True,True,True,1.0,False,11200836,1689638400,oriente-petrolero-fc-universitario-de-vinto,False,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,BO,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,BO,0,16736,True,False,False,False,188,4330,19.0,100,Ended,finished,Oriente Petrolero,oriente-petrolero,Oriente,Football,football,1,0,ORP,False,0,33820,BO,Bolivia,[],#52b030,#52b030,#ffffff,FC Universitario de Vinto,fc-universitario-de-vinto,Univ. de Vinto,Football,football,1,0,UVI,,0,268082,BO,Bolivia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,6.0,1689642515.0,"['time.injuryTime2', 'status.code', 'status.description', 'status.type']",1689645612,,,,,,,,,,,,,,,,1.57,4.0,6.0
kNcspXq,2,True,True,True,1.0,False,11398189,1689523200,al-ahly-sc-al-mokawloon,False,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,EG,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,EG,0,808,True,False,False,False,172,38612,34.0,100,Ended,finished,Al-Mokawloon,al-mokawloon,Al-Mokawloon,Football,football,1,0,MOK,,0,42365,EG,Egypt,[],#52b030,#52b030,#ffffff,Al Ahly SC,al-ahly-sc,Al Ahly,Football,football,1,0,AHL,False,0,6910,EG,Egypt,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,1689530163.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689530165,,,,,,,,,,,,,,,,6.0,4.0,1.44
tXqsdJWb,3,True,True,True,1.0,False,11398188,1689532200,zamalek-sc-pharco-fc,False,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,EG,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,EG,0,808,True,False,False,False,172,38612,34.0,100,Ended,finished,Zamalek SC,zamalek-sc,Zamalek,Football,football,1,0,ZAM,False,0,42368,EG,Egypt,[],#52b030,#52b030,#ffffff,Pharco FC,pharco-fc,Pharco,Football,football,1,0,PHA,False,0,241703,EG,Egypt,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,,1689539379.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689539381,,1.0,,,,,,,,,,,,,,1.6,3.5,4.75
jnsCn,2,True,True,True,1.0,False,10932773,1689519600,aalesunds-fk-odds-bk,False,Eliteserien,eliteserien,Norway,norway,Football,football,1,5,norway,NO,Eliteserien,eliteserien,Norway,norway,Football,football,1,5,norway,NO,0,20,True,False,False,False,163,5,14.0,100,Ended,finished,Aalesunds FK,aalesunds-fk,Aalesund,Football,football,1,0,AFK,,0,677,NO,Norway,[],#52b030,#52b030,#ffffff,Odds BK,odds-bk,Odd,Football,football,1,0,ODD,,0,659,NO,Norway,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,,5.0,1689526273.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689526277,,,,,,,,,,,,,,,,2.38,3.3,3.1
gnsyn,1,True,True,True,1.0,False,10932762,1689519600,haugesund-bodoglimt,False,Eliteserien,eliteserien,Norway,norway,Football,football,1,5,norway,NO,Eliteserien,eliteserien,Norway,norway,Football,football,1,5,norway,NO,0,20,True,False,False,False,163,5,14.0,100,Ended,finished,Bodø/Glimt,bodoglimt,Bodø/Glimt,Football,football,1,0,BOG,False,0,656,NO,Norway,[],#52b030,#52b030,#ffffff,Haugesund,haugesund,Haugesund,Football,football,1,0,HAU,False,0,673,NO,Norway,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,1689526414.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689526418,,,,,,,,,,,,,,,,1.22,7.0,9.5
onsBn,1,True,True,True,1.0,False,10932765,1689519600,sandefjord-fotball-lillestrom-sk,False,Eliteserien,eliteserien,Norway,norway,Football,football,1,5,norway,NO,Eliteserien,eliteserien,Norway,norway,Football,football,1,5,norway,NO,0,20,True,False,False,False,163,5,14.0,100,Ended,finished,Lillestrøm SK,lillestrom-sk,Lillestrøm,Football,football,1,0,LSK,,0,664,NO,Norway,[],#52b030,#52b030,#ffffff,Sandefjord Fotball,sandefjord-fotball,Sandefjord,Football,football,1,0,SAN,False,0,676,NO,Norway,[],#52b030,#52b030,#ffffff,4.0,4.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1689526350.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689526352,,,,,,,,,,,,,,,,1.33,5.5,8.0
knsly,1,True,True,True,1.0,False,10932761,1689519600,tromso-il-rosenborg-bk,False,Eliteserien,eliteserien,Norway,norway,Football,football,1,5,norway,NO,Eliteserien,eliteserien,Norway,norway,Football,football,1,5,norway,NO,0,20,True,False,False,False,163,5,14.0,100,Ended,finished,Rosenborg BK,rosenborg-bk,Rosenborg,Football,football,1,0,RBK,False,0,1161,NO,Norway,[],#52b030,#52b030,#ffffff,Tromsø IL,tromso-il,Tromsø,Football,football,1,0,TIL,,0,660,NO,Norway,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,,5.0,1689526367.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689526370,1.0,,,,,,,,,,,,,,,2.1,3.75,3.2
qnsxq,2,True,True,True,1.0,False,10932764,1689519600,sarpsborg-08-hamkam,False,Eliteserien,eliteserien,Norway,norway,Football,football,1,5,norway,NO,Eliteserien,eliteserien,Norway,norway,Football,football,1,5,norway,NO,0,20,True,False,False,False,163,5,14.0,100,Ended,finished,Sarpsborg 08,sarpsborg-08,Sarpsborg 08,Football,football,1,0,SAR,False,0,822,NO,Norway,[],#52b030,#52b030,#ffffff,HamKam,hamkam,HamKam,Football,football,1,0,HAK,,0,666,NO,Norway,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,3.0,3.0,3.0,0.0,3.0,4.0,6.0,1689526701.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689526703,,,,,,,,,,,,,,,,1.36,5.25,8.0
mysoy,2,True,True,True,1.0,False,10932760,1689519600,viking-fk-stabaek-fotball,False,Eliteserien,eliteserien,Norway,norway,Football,football,1,5,norway,NO,Eliteserien,eliteserien,Norway,norway,Football,football,1,5,norway,NO,0,20,True,False,False,False,163,5,14.0,100,Ended,finished,Stabæk Fotball,stabaek-fotball,Stabæk,Football,football,1,0,STA,False,0,1162,NO,Norway,[],#52b030,#52b030,#ffffff,Viking FK,viking-fk,Viking,Football,football,1,0,VIK,False,0,1164,NO,Norway,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1689526802.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689526805,,,,,,,,,,,,,,,,2.9,3.5,2.35
jysny,1,True,True,True,1.0,False,10932759,1689527700,stromsgodset-sk-brann,False,Eliteserien,eliteserien,Norway,norway,Football,football,1,5,norway,NO,Eliteserien,eliteserien,Norway,norway,Football,football,1,5,norway,NO,0,20,True,False,False,False,163,5,14.0,100,Ended,finished,SK Brann,sk-brann,Brann,Football,football,1,0,BRA,,0,1159,NO,Norway,[],#52b030,#52b030,#ffffff,Strømsgodset,stromsgodset,Strømsgodset,Football,football,1,0,SIF,,0,1163,NO,Norway,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1689534538.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689534542,,,,,,,,,,,,,,,,1.33,6.5,6.5
OqkcsNanc,1,False,True,True,1.0,False,11403285,1689530400,club-atletico-grau-deportivo-binacional,False,"Liga 1, Clausura",liga-1-clausura,Peru,peru,Football,football,1,20,peru,PE,Liga 1,liga-1,Peru,peru,Football,football,1,20,peru,PE,0,406,True,False,False,False,159,34468,4.0,100,Ended,finished,Club Atlético Grau,club-atletico-grau,Atlético Grau,Football,football,1,0,CAG,,0,282538,PE,Peru,[],#52b030,#52b030,#ffffff,Deportivo Binacional,deportivo-binacional,Binacional,Football,football,1,0,EDB,,0,275839,PE,Peru,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,,,1689538717.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689538721,,,,,,,,,,,,,,,,1.3,5.25,10.0
lWsmW,1,True,True,True,1.0,False,11403289,1689537600,sport-boys-alianza-lima,False,"Liga 1, Clausura",liga-1-clausura,Peru,peru,Football,football,1,20,peru,PE,Liga 1,liga-1,Peru,peru,Football,football,1,20,peru,PE,0,406,True,False,False,False,159,34468,4.0,100,Ended,finished,Sport Boys,sport-boys,Sport Boys,Football,football,1,0,SBA,,0,2312,PE,Peru,[],#52b030,#52b030,#ffffff,Alianza Lima,alianza-lima,Alianza Lima,Football,football,1,0,ALI,False,0,2311,PE,Peru,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1689544677.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689544679,,,,,,,,,,,,,,,,6.5,3.6,1.6
bWskAA,3,True,True,True,1.0,False,11403290,1689544800,cusco-fc-cienciano,False,"Liga 1, Clausura",liga-1-clausura,Peru,peru,Football,football,1,20,peru,PE,Liga 1,liga-1,Peru,peru,Football,football,1,20,peru,PE,0,406,True,False,False,False,159,34468,4.0,100,Ended,finished,Cusco FC,cusco-fc,Cusco,Football,football,1,0,CUS,,0,63760,PE,Peru,[],#52b030,#52b030,#ffffff,Cienciano,cienciano,Cienciano,Football,football,1,0,CIE,,0,2301,PE,Peru,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1689552032.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689552035,,1.0,,,,,,,,,,,,,,2.3,3.4,3.0
iWsGPc,2,True,True,True,1.0,False,11403291,1689624000,deportivo-municipal-melgar,False,"Liga 1, Clausura",liga-1-clausura,Peru,peru,Football,football,1,20,peru,PE,Liga 1,liga-1,Peru,peru,Football,football,1,20,peru,PE,0,406,True,False,False,False,159,34468,4.0,100,Ended,finished,Deportivo Municipal,deportivo-municipal,Municipal,Football,football,1,0,MUN,,0,7031,PE,Peru,[],#52b030,#52b030,#ffffff,Melgar,melgar,Melgar,Football,football,1,0,MEL,False,0,2308,PE,Peru,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,1689630929.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689630931,,,,,,,,,,,,,,,,4.33,3.5,1.91
Jedsgrk,3,True,True,True,1.0,False,11387195,1689521400,fc-universitatea-cluj-fc-petrolul-ploiesti,False,Superliga,superliga,Romania,romania,Football,football,1,77,romania,RO,Superliga,superliga,Romania,romania,Football,football,1,77,romania,RO,0,152,True,False,False,False,139,219,1.0,100,Ended,finished,FC Petrolul Ploieşti,fc-petrolul-ploiesti,Petrolul Ploieşti,Football,football,1,0,PPL,False,0,25856,RO,Romania,[],#52b030,#52b030,#ffffff,FC Universitatea Cluj,fc-universitatea-cluj,U. Cluj,Football,football,1,0,UCL,False,0,7734,RO,Romania,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,9.0,1689528675.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689528677,,,,,,,,,,,,,,,,2.75,2.9,2.55
bqbsIPzc,2,True,True,True,1.0,False,11387199,1689532200,fcsb-fccraiova-1948,False,Superliga,superliga,Romania,romania,Football,football,1,77,romania,RO,Superliga,superliga,Romania,romania,Football,football,1,77,romania,RO,0,152,True,False,False,False,139,219,1.0,100,Ended,finished,FC U Craiova 1948,fc-u-craiova-1948,FC U Craiova,Football,football,1,0,CRA,False,0,312033,RO,Romania,[],#52b030,#52b030,#ffffff,FCSB,fcsb,FCSB,Football,football,1,0,FCSB,False,0,3301,RO,Romania,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,4.0,6.0,1689539248.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689539250,,,,,,,,,,,,,,,,4.2,3.6,1.75
YVjsfKr,1,True,True,True,1.0,False,11387196,1689607800,fc-voluntari-fc-botosani,False,Superliga,superliga,Romania,romania,Football,football,1,77,romania,RO,Superliga,superliga,Romania,romania,Football,football,1,77,romania,RO,0,152,True,False,False,False,139,219,1.0,100,Ended,finished,FC Voluntari,fc-voluntari,Voluntari,Football,football,1,0,VOL,,0,44255,RO,Romania,[],#52b030,#52b030,#ffffff,FC Botoșani,fc-botosani,FC Botoșani,Football,football,1,0,BOT,,0,24798,RO,Romania,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,6.0,9.0,1689615451.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689615456,,,,,,,,,,,,,,,,2.0,3.1,3.6
RpbsyzW,2,True,True,True,1.0,False,11387200,1689618600,fc-dinamo-bucuresti-universitatea-craiova,False,Superliga,superliga,Romania,romania,Football,football,1,77,romania,RO,Superliga,superliga,Romania,romania,Football,football,1,77,romania,RO,0,152,True,False,False,False,139,219,1.0,100,Ended,finished,FC Dinamo București,fc-dinamo-bucuresti,Dinamo București,Football,football,1,0,DIN,False,0,3292,RO,Romania,[],#52b030,#52b030,#ffffff,Universitatea Craiova,universitatea-craiova,U. Craiova,Football,football,1,0,CSU,False,0,116223,RO,Romania,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,3.0,7.0,1689625743.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689625745,,,,,,,,,,,,,,,,4.5,4.0,1.65
iKsQM,1,True,True,True,1.0,False,10923121,1689512400,kalmar-ff-hammarby-if,False,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,SE,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,SE,0,40,True,False,False,False,133,24,15.0,100,Ended,finished,Hammarby IF,hammarby-if,Hammarby,Football,football,1,0,HIF,False,0,1758,SE,Sweden,[],#52b030,#52b030,#ffffff,Kalmar FF,kalmar-ff,Kalmar,Football,football,1,0,KAL,False,0,1891,SE,Sweden,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,9.0,1689519632.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689519794,,,,,,,,,,,,,,,,1.73,3.8,4.5
lKsmK,3,True,True,True,1.0,False,10923131,1689512400,if-elfsborg-ifk-goteborg,False,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,SE,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,SE,0,40,True,False,False,False,133,24,15.0,100,Ended,finished,IF Elfsborg,if-elfsborg,Elfsborg,Football,football,1,0,ELF,,0,1762,SE,Sweden,[],#52b030,#52b030,#ffffff,IFK Göteborg,ifk-goteborg,Göteborg,Football,football,1,0,IFK,False,0,1761,SE,Sweden,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,5.0,1689520979.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689520982,,,,,,,,,,,,,,,,1.36,5.25,8.0
